query_id,rank,gold_place_name,recommended_place_name,exact_place_hit,district_match,place_type_match,time_context_match,campaign_context_match,voter_target_match,semantic_similarity,composite_similarity
2026-04-02_16:00_양천구,6,파리공원,삼성(무역센터),False,0.0,1.0,0.25,0.75,0.85,0.0,0.485
2026-04-02_16:00_양천구,7,파리공원,성수,False,0.0,1.0,0.25,0.75,0.85,0.0,0.485
2026-04-02_16:00_양천구,8,파리공원,선릉,False,0.0,1.0,0.25,0.75,0.85,0.0,0.485
2026-04-02_16:00_양천구,9,파리공원,용산,False,0.0,1.0,0.25,0.75,0.85,0.0,0.485
2026-04-02_16:00_양천구,10,파리공원,구로디지털단지,False,0.0,1.0,0.25,0.75,0.85,0.0,0.485
2026-04-04_10:00_노원구,1,마들스포츠타운,노원,False,1.0,1.0,0.3,0.8125,0.85,0.270461,0.778921
2026-04-05_17:40_양천구,1,양재천 수변무대 일대,서울역,False,0.0,1.0,1.0,0.75,0.85,0.0,0.5975
2026-04-05_17:40_양천구,2,양재천 수변무대 일대,잠실(송파구청),False,0.0,1.0,1.0,0.75,0.85,0.0,0.5975
2026-04-05_17:40_양천구,3,양재천 수변무대 일대,강남,False,0.0,1.0,1.0,0.75,0.85,0.0,0.5975
2026-04-05_17:40_양천구,4,양재천 수변무대 일대,홍대입구,False,0.0,1.0,1.0,0.75,0.85,0.0,0.5975
2026-04-05_17:40_양천구,5,양재천 수변무대 일대,고속터미널,False,0.0,1.0,1.0,0.75,0.85,0.0,0.5975
2026-04-05_17:40_양천구,6,양재천 수변무대 일대,삼성(무역센터),False,0.0,1.0,1.0,0.75,0.85,0.0,0.5975
2026-04-05_17:40_양천구,7,양재천 수변무대 일대,성수,False,0.0,1.0,1.0,0.75,0.85,0.0,0.5975
2026-04-05_17:40_양천구,8,양재천 수변무대 일대,선릉,False,0.0,1.0,1.0,0.75,0.85,0.0,0.5975
2026-04-05_17:40_양천구,9,양재천 수변무대 일대,용산,False,0.0,1.0,1.0,0.75,0.85,0.0,0.5975
2026-04-05_17:40_양천구,10,양재천 수변무대 일대,구로디지털단지,False,0.0,1.0,1.0,0.75,0.85,0.0,0.5975
2026-04-06_16:30_강북구,1,수유시장,강북북부골목시장,False,1.0,1.0,0.8,0.75,0.9,0.244629,0.846963
2026-04-06_16:30_강북구,2,수유시장,미소상인회 골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.244629,0.846963
2026-04-06_16:30_강북구,3,수유시장,오패산로 골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.244629,0.846963
2026-04-06_16:30_강북구,4,수유시장,우이골목시장골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.244629,0.846963
2026-04-06_16:30_강북구,5,수유시장,인수로골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.244629,0.846963
2026-04-06_16:30_강북구,6,수유시장,수유재래시장,True,1.0,1.0,0.8,0.75,0.9,0.244629,0.846963
2026-04-06_16:30_강북구,7,수유시장,솔샘시장 골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.244629,0.846963
2026-04-06_16:30_강북구,8,수유시장,장미원골목시장,False,1.0,1.0,0.8,0.75,0.9,0.244629,0.846963
2026-04-06_16:30_강북구,9,수유시장,수유전통시장,True,1.0,1.0,0.8,0.75,0.9,0.244629,0.846963
2026-04-06_18:00_성북구,1,성북천 상점가,월곡달빛오거리골목형상점가,False,1.0,1.0,0.85,0.75,0.9,0.179259,0.847926
2026-04-06_18:00_성북구,2,성북천 상점가,석계음식문화거리,False,1.0,1.0,0.85,0.75,0.9,0.179259,0.847926
2026-04-06_18:00_성북구,3,성북천 상점가,종암북바위길골목형상점가,False,1.0,1.0,0.85,0.75,0.9,0.179259,0.847926
2026-04-06_18:00_성북구,4,성북천 상점가,돈암시장,False,1.0,1.0,0.85,0.75,0.9,0.179259,0.847926
2026-04-06_18:00_성북구,5,성북천 상점가,정릉시장,False,1.0,1.0,0.85,0.75,0.9,0.179259,0.847926
2026-04-06_18:00_성북구,6,성북천 상점가,성북천골목형상점가,False,1.0,1.0,0.85,0.75,0.9,0.179259,0.847926
2026-04-06_18:00_성북구,7,성북천 상점가,돌곶이시장,False,1.0,1.0,0.85,0.75,0.9,0.179259,0.847926
2026-04-06_18:00_성북구,8,성북천 상점가,정릉서경대길골목형상점가,False,1.0,1.0,0.85,0.75,0.9,0.179259,0.847926
2026-04-06_18:00_성북구,9,성북천 상점가,장위전통시장,False,1.0,1.0,0.85,0.75,0.9,0.179259,0.847926
2026-04-06_18:00_성북구,10,성북천 상점가,꿈의숲장곡골목형상점가,False,1.0,1.0,0.85,0.75,0.9,0.179259,0.847926
2026-04-07_15:40_동작구,1,남성사계시장,노량진수산시장골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_15:40_동작구,2,남성사계시장,이수미로 골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_15:40_동작구,3,남성사계시장,숭실마루길 골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_15:40_동작구,4,남성사계시장,성대전통시장,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_15:40_동작구,5,남성사계시장,남성사계시장(남성시장),True,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_15:40_동작구,6,남성사계시장,흑석시장 골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_15:40_동작구,7,남성사계시장,상도전통시장,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_15:40_동작구,8,남성사계시장,본동인정시장,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_15:40_동작구,9,남성사계시장,보라매다올길골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_15:40_동작구,10,남성사계시장,신대방1동 온누리길 골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_16:40_동작구,1,성대전통시장,노량진수산시장골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_16:40_동작구,2,성대전통시장,이수미로 골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_16:40_동작구,3,성대전통시장,숭실마루길 골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_16:40_동작구,4,성대전통시장,성대전통시장,True,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_16:40_동작구,5,성대전통시장,남성사계시장(남성시장),False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_16:40_동작구,6,성대전통시장,흑석시장 골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_16:40_동작구,7,성대전통시장,상도전통시장,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_16:40_동작구,8,성대전통시장,본동인정시장,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_16:40_동작구,9,성대전통시장,보라매다올길골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-07_16:40_동작구,10,성대전통시장,신대방1동 온누리길 골목형상점가,False,1.0,1.0,0.8,0.75,0.9,0.225635,0.845064
2026-04-08_17:00_서대문구,1,영천시장,포방터시장,False,1.0,1.0,0.85,0.75,0.9,0.262731,0.856273
2026-04-08_17:00_서대문구,2,영천시장,영천시장,True,1.0,1.0,0.85,0.75,0.9,0.262731,0.856273
2026-04-08_17:00_서대문구,3,영천시장,남이동길골목형상점가,False,1.0,1.0,0.85,0.75,0.9,0.262731,0.856273
2026-04-08_17:55_서대문구,1,홍제천 인공폭포,서울역,False,0.0,1.0,1.0,0.75,0.85,0.0,0.5975
2026-04-08_17:55_서대문구,2,홍제천 인공폭포,잠실(송파구청),False,0.0,1.0,1.0,0.75,0.85,0.0,0.5975
2026-04-08_17:55_서대문구,3,홍제천 인공폭포,강남,False,0.0,1.0,1.0,0.75,0.85,0.0,0.5975
2026-04-08_17:55_서대문구,4,홍제천 인공폭포,홍대입구,False,0.0,1.0,1.0,0.75,0.85,0.0,0.5975
2026-04-08_17:55_서대문구,5,홍제천 인공폭포,고속터미널,False,0.0,1.0,1.0,0.75,0.85,0.0,0.5975
