living_population_id,date_id,admin_dong_code,total_living_population,age_20_40_population,age_60_plus_population,age_20_40_ratio,age_60_plus_ratio,morning_living_population,afternoon_living_population,daytime_living_population,morning_score,afternoon_score
20260203_11680700,20260203,11680700,1139309.197,351529.0582,223280.4108,0.308546,0.195979,241834.2781,295198.4523,537032.7304,0.450316,0.549684
20260203_11680720,20260203,11680720,565589.2775,164622.442,137691.1269,0.291064,0.243447,127168.8648,157764.7103,284933.5751,0.446311,0.553689
20260203_11680730,20260203,11680730,333587.4745,123609.4459,85620.6431,0.370546,0.256666,72103.1489,96844.9625,168948.1114,0.426777,0.573223
20260203_11680740,20260203,11680740,461902.8588,157983.6256,87324.44739999999,0.342028,0.189054,101050.81820000001,125546.0947,226596.9129,0.44595,0.55405
20260203_11680750,20260203,11680750,597209.4816,216972.5147,165890.1109,0.363311,0.277775,135948.2857,207838.6126,343786.8983,0.395443,0.604557
20260203_11710510,20260203,11710510,323352.1215,109349.639,89174.2061,0.338175,0.27578,67393.5243,84694.8533,152088.3776,0.443121,0.556879
20260203_11710520,20260203,11710520,834638.1427,323525.8368,185818.27109999998,0.387624,0.222633,198970.8679,276948.6196,475919.4875,0.418077,0.581923
20260203_11710531,20260203,11710531,309311.71,98237.3222,83721.526,0.3176,0.27067,64473.2836,82868.3798,147341.6634,0.437577,0.562423
20260203_11710532,20260203,11710532,386982.8533,122520.9001,104762.7623,0.316606,0.270717,79485.7647,96211.7536,175697.5183,0.452401,0.547599
20260203_11710540,20260203,11710540,282775.0721,77873.4337,76939.758,0.27539,0.272088,58311.649399999995,63695.5415,122007.19089999999,0.477936,0.522064
20260203_11710550,20260203,11710550,311023.8485,88252.1043,100624.7938,0.283747,0.323528,61729.591199999995,77668.6322,139398.2234,0.442829,0.557171
20260203_11710561,20260203,11710561,401855.5884,124891.9195,77606.7773,0.310788,0.193121,71355.5469,123353.9713,194709.5182,0.366472,0.633528
20260203_11710562,20260203,11710562,890445.7468,452615.2436,141577.7432,0.508302,0.158996,172100.9829,252445.516,424546.4989,0.405376,0.594624
20260203_11710566,20260203,11710566,475416.9082,149528.6771,122013.1285,0.314521,0.256644,107031.1794,144949.7989,251980.9783,0.424759,0.575241
20260203_11710570,20260203,11710570,897857.1235,266099.2585,227200.5317,0.296371,0.253048,188443.35869999998,246135.7036,434579.0623,0.433623,0.566377
20260203_11710580,20260203,11710580,611030.7645,292354.4014,110877.4706,0.478461,0.18146,120322.0838,166072.2969,286394.3807,0.420127,0.579873
20260203_11710590,20260203,11710590,459363.33640000003,150163.7963,100641.4393,0.326895,0.219089,96985.9296,120607.9716,217593.90120000002,0.44572,0.55428
20260203_11710600,20260203,11710600,628624.8484,290026.1621,117863.3278,0.461366,0.187494,128042.9818,170003.0395,298046.0213,0.429608,0.570392
20260203_11710610,20260203,11710610,669669.5276,301473.1786,120267.5517,0.450182,0.179592,133676.0615,171892.9336,305568.9951,0.437466,0.562534
20260203_11710620,20260203,11710620,1024154.9026,415485.5858,209513.5597,0.405686,0.204572,210544.5386,318767.0256,529311.5642,0.397771,0.602229
20260203_11710631,20260203,11710631,711724.6779,246529.437,158777.646,0.346383,0.223089,148864.2877,186272.7751,335137.06279999996,0.444189,0.555811
20260203_11710632,20260203,11710632,556027.4844,187016.4622,128525.0345,0.336344,0.231149,115097.2807,151241.24300000002,266338.5237,0.432147,0.567853
20260203_11710641,20260203,11710641,539613.4508,219840.2972,109840.7438,0.407403,0.203554,113005.9582,150791.7438,263797.702,0.428381,0.571619
20260203_11710642,20260203,11710642,1125066.2159,582324.8992,171050.5336,0.517592,0.152036,246511.7238,428433.5872,674945.311,0.365232,0.634768
20260203_11710646,20260203,11710646,721850.6027,264614.40369999997,156400.6158,0.366578,0.216666,155570.5119,186566.7553,342137.2672,0.454702,0.545298
20260203_11710647,20260203,11710647,1176679.5883,359245.1186,168034.9125,0.305304,0.142804,241258.4287,303137.64,544396.0687,0.443167,0.556833
20260203_11710650,20260203,11710650,811293.3254,350510.16,150388.8498,0.432039,0.185369,158740.4331,228804.8995,387545.33259999997,0.409605,0.590395
20260203_11710670,20260203,11710670,802340.7447,229683.5651,116019.0506,0.286267,0.144601,171588.2269,213657.6542,385245.8811,0.445399,0.554601
20260203_11710680,20260203,11710680,1109990.8376,393221.4349,194138.8429,0.354256,0.174901,222718.5524,378651.56930000003,601370.1217,0.370352,0.629648
20260203_11710690,20260203,11710690,595576.3927,182744.1849,114957.6055,0.306836,0.193019,126578.4329,150692.8358,277271.2687,0.456515,0.543485
20260203_11710710,20260203,11710710,955656.4594,468807.92569999996,141152.682,0.490561,0.147702,201901.4232,430805.6271,632707.0503,0.319107,0.680893
20260203_11710720,20260203,11710720,236702.2717,81589.1285,55675.1928,0.344691,0.235212,55095.6027,65830.7448,120926.3475,0.455613,0.544387
20260203_11740515,20260203,11740515,1202187.4185000001,393848.4872,245982.5125,0.32761,0.204612,255715.0954,314373.6946,570088.79,0.448553,0.551447
20260203_11740520,20260203,11740520,1031244.0987,316230.0429,215496.4007,0.306649,0.208967,214258.5242,271835.2935,486093.8177,0.440776,0.559224
20260203_11740530,20260203,11740530,562298.1926,169385.0322,145073.0191,0.301237,0.258,113197.4804,151067.578,264265.0584,0.428348,0.571652
20260203_11740540,20260203,11740540,377597.4787,95233.7929,83858.2074,0.25221,0.222084,74976.8798,110336.82190000001,185313.7017,0.404594,0.595406
20260203_11740550,20260203,11740550,560336.0562,141972.8427,91044.8912,0.253371,0.162483,119892.1731,145166.1838,265058.3569,0.452324,0.547676
20260203_11740560,20260203,11740560,529936.265,183304.9976,104438.1777,0.3459,0.197077,115455.4952,155604.97950000002,271060.4747,0.42594,0.57406
20260203_11740570,20260203,11740570,672887.4989,223677.4759,163983.5669,0.332414,0.243701,134811.9479,166054.1298,300866.0777,0.44808,0.55192
20260203_11740580,20260203,11740580,330704.0948,121919.8658,74003.7436,0.368668,0.223776,67899.0044,86890.9514,154789.9558,0.438653,0.561347
20260203_11740590,20260203,11740590,412637.0545,121598.7903,87685.1776,0.294687,0.2125,91442.7733,106621.3962,198064.16950000002,0.461683,0.538317
20260203_11740600,20260203,11740600,739050.0846,246469.79820000002,188696.5711,0.333495,0.255323,151039.264,196521.8969,347561.1609,0.434569,0.565431
20260203_11740610,20260203,11740610,1056736.4432,404051.0351,263635.6162,0.382357,0.249481,211667.6919,289952.2063,501619.89820000005,0.421968,0.578032
20260203_11740620,20260203,11740620,665363.2444,284480.2355,153278.3003,0.427556,0.230368,136114.856,167991.4221,304106.2781,0.44759,0.55241
20260203_11740640,20260203,11740640,555821.4911,198287.5583,128005.0538,0.356747,0.230299,114115.3373,161506.0283,275621.3656,0.414029,0.585971
20260203_11740650,20260203,11740650,576798.4084,231153.72460000002,140696.2535,0.400753,0.243926,117347.7352,154184.9122,271532.6474,0.432168,0.567832
20260203_11740660,20260203,11740660,671939.4977,248913.4147,156291.32319999998,0.37044,0.232597,134220.446,184822.9406,319043.38659999997,0.420697,0.579303
20260203_11740685,20260203,11740685,1462408.7457,527933.9606,383690.9973,0.361003,0.262369,292734.151,406057.519,698791.6699999999,0.418915,0.581085
20260203_11740690,20260203,11740690,648380.2525,202452.1462,152444.1807,0.312243,0.235115,137799.5183,143763.3744,281562.89269999997,0.489409,0.510591
20260203_11740700,20260203,11740700,631658.569,207709.6557,159413.4014,0.328832,0.252373,135794.8012,173970.59590000001,309765.3971,0.43838,0.56162
20260204_11110515,20260204,11110515,400693.9325,155541.32749999998,73054.0077,0.38818,0.182319,87200.91010000001,135449.7041,222650.6142,0.391649,0.608351
20260204_11110530,20260204,11110530,661045.6953,317112.5121,102502.9017,0.479713,0.155062,148898.58860000002,311671.27989999996,460569.8685,0.323292,0.676708
20260204_11110540,20260204,11110540,173473.2384,82267.0535,29545.7692,0.474235,0.170319,39524.929000000004,75734.4914,115259.4204,0.342921,0.657079
20260204_11110550,20260204,11110550,242169.37,76251.0478,63636.7845,0.314867,0.262778,53448.3275,64451.8362,117900.1637,0.453335,0.546665
20260204_11110560,20260204,11110560,430503.3449,117710.0924,123734.02040000001,0.273424,0.287417,92602.4277,111008.2236,203610.6513,0.454801,0.545199
20260204_11110570,20260204,11110570,157493.9252,49779.3704,41744.3094,0.316072,0.265053,33805.2507,42515.4442,76320.6949,0.442937,0.557063
20260204_11110580,20260204,11110580,204927.2757,71624.3886,41414.1014,0.349511,0.202092,44403.7373,65748.14749999999,110151.8848,0.403114,0.596886
20260204_11110600,20260204,11110600,146412.0621,61639.8118,23453.9978,0.421002,0.160192,36263.7513,64046.1901,100309.94140000001,0.361517,0.638483
20260204_11110615,20260204,11110615,1717680.8469,851935.9033,294110.3105,0.49598,0.171225,366411.21849999996,872436.5406,1238847.7591,0.295768,0.704232
20260204_11110630,20260204,11110630,375630.4359,154220.7607,95636.7257,0.410565,0.254603,83428.7238,170747.0912,254175.815,0.328232,0.671768
20260204_11110640,20260204,11110640,788872.2679,405285.23339999997,123709.88070000001,0.513753,0.156819,174703.6723,337767.7941,512471.46640000003,0.340904,0.659096
20260204_11110650,20260204,11110650,655059.259,334326.73089999997,101051.1213,0.510376,0.154263,132106.6334,207323.5027,339430.1361,0.389201,0.610799
20260204_11110670,20260204,11110670,192131.9274,71952.4707,55300.0604,0.374495,0.287823,39974.2188,58207.9242,98182.14300000001,0.407143,0.592857
20260204_11110680,20260204,11110680,174546.702,58348.0962,58525.4269,0.334284,0.3353,35903.8234,46347.8091,82251.6325,0.436512,0.563488
20260204_11110690,20260204,11110690,84225.1594,29771.7192,23193.7779,0.353478,0.275378,17952.6926,18813.2223,36765.9149,0.488297,0.511703
20260204_11110700,20260204,11110700,204025.8044,74446.0355,57327.4484,0.364885,0.280981,42040.4879,59146.6221,101187.11,0.415473,0.584527
20260204_11110710,20260204,11110710,275153.8321,119861.2563,67756.2122,0.435615,0.246248,60049.3119,90267.9927,150317.3046,0.399484,0.600516
20260204_11140520,20260204,11140520,798684.6613,423474.1298,79679.4319,0.530214,0.099763,200049.51309999998,440508.1032,640557.6163,0.312305,0.687695
20260204_11140540,20260204,11140540,775279.2293,382108.2771,132402.9494,0.492865,0.170781,185999.8278,429779.3138,615779.1416,0.302056,0.697944
20260204_11140550,20260204,11140550,1122625.1381,642939.9489,109510.2283,0.572711,0.097548,268873.5867,603270.0012,872143.5879,0.308291,0.691709
20260204_11140570,20260204,11140570,384583.6486,189016.7897,62892.8073,0.491484,0.163535,87413.38889999999,171369.9373,258783.32619999998,0.337786,0.662214
20260204_11140580,20260204,11140580,248333.6643,136946.5414,38103.4092,0.551462,0.153436,55127.7515,103107.9364,158235.68790000002,0.34839,0.65161
20260204_11140590,20260204,11140590,680843.122,351194.7339,121191.0404,0.515823,0.178001,143253.1276,300839.4979,444092.6255,0.322575,0.677425
20260204_11140605,20260204,11140605,472452.5271,217311.55610000002,95552.6033,0.459965,0.202248,108694.2114,237322.8527,346017.06409999996,0.31413,0.68587
20260204_11140615,20260204,11140615,537102.243,255088.5973,108953.3621,0.474935,0.202854,108098.9682,160175.4689,268274.4371,0.402942,0.597058
20260204_11140625,20260204,11140625,358177.4399,154751.1853,76038.353,0.432052,0.212292,74801.2218,113440.953,188242.17479999998,0.397367,0.602633
20260204_11140635,20260204,11140635,321677.57660000003,111654.4317,93298.9657,0.3471,0.290039,64656.2617,81921.2329,146577.4946,0.441106,0.558894
20260204_11140645,20260204,11140645,227965.1662,86493.48790000001,55397.7755,0.379415,0.24301,47823.6376,57897.4651,105721.1027,0.452357,0.547643
20260204_11140650,20260204,11140650,150924.8922,59635.2886,38168.9942,0.395132,0.252901,30742.9943,42574.2185,73317.21280000001,0.419315,0.580685
20260204_11140665,20260204,11140665,294297.917,104229.9814,79533.5546,0.354165,0.270248,60700.8714,85338.1749,146039.0463,0.415648,0.584352
20260204_11140670,20260204,11140670,287608.6364,127147.5875,64570.2679,0.442085,0.224507,59533.5117,77895.0846,137428.5963,0.433196,0.566804
20260204_11140680,20260204,11140680,205678.0999,88536.097,43416.7699,0.43046,0.211091,45535.8846,76605.9752,122141.8598,0.372811,0.627189
20260204_11170510,20260204,11170510,298951.0711,119130.8895,65646.7839,0.398496,0.21959,62341.9109,77420.264,139762.17489999998,0.446057,0.553943
20260204_11170520,20260204,11170520,264056.8818,120795.9762,51394.3589,0.457462,0.194634,52776.289000000004,75069.3375,127845.6265,0.412813,0.587187
20260204_11170530,20260204,11170530,440083.9642,222713.6648,76068.1861,0.506071,0.172849,103579.48430000001,194742.4793,298321.9636,0.347207,0.652793
20260204_11170555,20260204,11170555,503160.9864,256513.5529,86900.6827,0.509804,0.17271,106931.1756,145483.9148,252415.0904,0.423632,0.576368
20260204_11170560,20260204,11170560,467666.7444,229811.9577,69361.5119,0.491401,0.148314,99882.59419999999,139781.65899999999,239664.25319999998,0.416761,0.583239
20260204_11170570,20260204,11170570,337837.1104,135444.9414,74659.672,0.400918,0.220993,72429.2971,89486.9248,161916.2219,0.447326,0.552674
20260204_11170580,20260204,11170580,232431.0458,97241.7505,46878.982599999996,0.418368,0.20169,50441.5031,64848.5882,115290.0913,0.437518,0.562482
20260204_11170590,20260204,11170590,189037.2665,72548.2791,44797.5364,0.383778,0.236977,37615.5849,45228.8108,82844.3957,0.454051,0.545949
20260204_11170625,20260204,11170625,1290211.0814,708810.6132,172359.7938,0.549376,0.13359,255551.8443,520965.4665,776517.3108,0.3291,0.6709
20260204_11170630,20260204,11170630,598317.2698,181838.8078,135317.37900000002,0.303917,0.226163,130015.9182,161478.6496,291494.5678,0.446032,0.553968
20260204_11170640,20260204,11170640,171184.0345,64158.9169,44405.0346,0.374795,0.259399,37281.676,44733.6188,82015.2948,0.45457,0.54543
20260204_11170650,20260204,11170650,246357.19030000002,125277.4172,42885.6987,0.508519,0.174079,49134.8217,83793.6333,132928.45500000002,0.369634,0.630366
20260204_11170660,20260204,11170660,263488.4809,125176.3884,43737.9183,0.475073,0.165996,55172.7548,70116.8636,125289.6184,0.440362,0.559638
20260204_11170685,20260204,11170685,704916.8783,342835.4217,106094.0804,0.486349,0.150506,149511.1156,271051.2348,420562.3504,0.355503,0.644497
20260204_11170690,20260204,11170690,337691.2789,113716.69470000001,71908.1341,0.336748,0.21294,75645.7193,103997.96979999999,179643.6891,0.421088,0.578912
20260204_11170700,20260204,11170700,152898.7086,53733.8159,36075.6667,0.351434,0.235945,34178.1189,42385.6831,76563.802,0.4464,0.5536
20260204_11200520,20260204,11200520,355937.6659,147372.655,77324.6393,0.414041,0.217242,71742.9825,81901.4145,153644.397,0.466942,0.533058
20260204_11200535,20260204,11200535,702227.1476,291061.1815,134250.9011,0.414483,0.191179,143987.2759,192886.1306,336873.40650000004,0.427423,0.572577
20260204_11200540,20260204,11200540,465471.5796,192368.3964,106124.0722,0.413276,0.227993,102770.6113,128180.0452,230950.65649999998,0.444989,0.555011
20260204_11200550,20260204,11200550,510687.2326,302020.6347,66694.8672,0.5914,0.130598,111972.8398,161693.1072,273665.947,0.409159,0.590841
20260204_11200560,20260204,11200560,827416.0233,382467.52410000004,141691.0936,0.462243,0.171245,169786.9692,273208.5258,442995.495,0.38327,0.61673
20260204_11200570,20260204,11200570,403911.1183,143548.6333,89458.1465,0.355397,0.22148,80105.4431,88891.0065,168996.4496,0.474007,0.525993
20260204_11200580,20260204,11200580,242018.9172,80300.2234,52006.5751,0.331793,0.214886,50482.737,48738.8919,99221.62890000001,0.508788,0.491212
20260204_11200590,20260204,11200590,293014.7526,101319.90120000001,67036.9467,0.345784,0.228784,59940.3339,74691.0528,134631.3867,0.445218,0.554782
20260204_11200615,20260204,11200615,455015.81190000003,162418.3202,103424.5173,0.356951,0.227299,93349.8416,106007.9246,199357.7662,0.468253,0.531747
20260204_11200620,20260204,11200620,258159.1715,89382.4506,58149.3975,0.34623,0.225246,54069.6559,70932.867,125002.5229,0.432549,0.567451
20260204_11200645,20260204,11200645,613485.492,210868.8396,129207.3649,0.343723,0.210612,130138.7734,156138.0128,286276.7862,0.454591,0.545409
20260204_11200650,20260204,11200650,431648.1764,208257.1147,78038.5136,0.48247,0.180792,91668.3835,152900.8928,244569.2763,0.374816,0.625184
20260204_11200660,20260204,11200660,572209.5611,312634.4944,81616.7684,0.546364,0.142634,119722.9581,222901.1518,342624.1099,0.349429,0.650571
20260204_11200670,20260204,11200670,449200.6482,212339.2694,87175.5023,0.472705,0.194068,94524.7843,154273.0057,248797.79,0.379926,0.620074
20260204_11200690,20260204,11200690,1049764.7089,591040.827,123413.2206,0.563022,0.117563,224327.4895,452679.3398,677006.8293,0.331352,0.668648
20260204_11200720,20260204,11200720,232135.4055,112562.6079,44387.3117,0.484901,0.191213,51157.2783,63317.0176,114474.2959,0.446889,0.553111
20260204_11200790,20260204,11200790,416425.0817,192226.6579,86396.5741,0.461612,0.207472,93298.2019,124517.8002,217816.00209999998,0.428335,0.571665
20260204_11215710,20260204,11215710,855690.4802999999,550244.1447,96387.1058,0.643041,0.112642,169065.9497,250310.81459999998,419376.7643,0.403136,0.596864
20260204_11215730,20260204,11215730,543516.6611,291595.8666,83920.9133,0.536498,0.154404,113730.85250000001,156391.9604,270122.8129,0.421034,0.578966
20260204_11215740,20260204,11215740,355914.1419,166627.637,70896.71370000001,0.468168,0.199196,71820.9492,95892.5331,167713.4823,0.428236,0.571764
