station_id,use_month,line_name,station_name,in_06_07,out_06_07,in_07_08,out_07_08,in_08_09,out_08_09,in_09_10,out_09_10,in_12_13,out_12_13,in_13_14,out_13_14,in_14_15,out_14_15,in_15_16,out_15_16,in_16_17,out_16_17,in_17_18,out_17_18,morning_total_in,morning_total_out,afternoon_total_in,afternoon_total_out
201511_5호선_종로3가,201511,5호선,종로3가,2490,5692,3930,16438,6116,47753,6758,39610,18349,30325,22055,30127,24844,28245,28171,24107,33752,22761,39957,22647,19294,109493,167128,158212
201511_5호선_천호,201511,5호선,천호,12278,13047,31365,21992,42172,41603,27709,43019,35030,35117,37577,40951,38607,40394,43775,41386,47971,44205,52381,50978,113524,119661,255341,253031
201511_5호선_청구,201511,5호선,청구,2976,1810,9001,3643,13216,15620,7717,9543,5994,4295,6570,5242,6028,5088,6255,6039,6938,6639,7743,7818,32910,30616,39528,35121
201511_5호선_충정로,201511,5호선,충정로,2083,1413,5567,8602,7661,34193,4895,22013,5926,5724,6356,6205,6845,6164,7448,5790,7839,6032,11175,6576,20206,66221,45589,36491
201511_5호선_행당,201511,5호선,행당,11584,2892,36522,5602,48909,9674,25161,7375,12966,8494,12888,9665,10793,10338,9841,12713,10848,15495,11516,19005,122176,25543,68852,75710
201511_5호선_화곡,201511,5호선,화곡,42633,9829,132426,14826,156454,32939,78055,26623,45186,24760,43515,28633,37891,31921,35350,38267,37989,48415,41375,63553,409568,84217,241306,235549
201511_6호선_고려대,201511,6호선,고려대,7464,4499,27814,12335,35123,38558,19330,24895,19714,14823,18138,19240,16175,16298,18491,13813,21761,15362,33014,18882,89731,80287,127293,98418
201511_6호선_공덕,201511,6호선,공덕,9577,9862,23942,34727,33653,107750,23719,44613,22810,20670,26617,23204,26084,21503,28314,22198,32166,24994,41708,28810,90891,196952,177699,141379
201511_6호선_광흥창,201511,6호선,광흥창,7444,7614,20016,20297,27014,39558,17198,22056,15872,11452,14602,12848,14515,12077,14646,13028,17869,14137,21376,15783,71672,89525,98880,79325
201511_6호선_구산,201511,6호선,구산,11428,2619,34060,10687,38593,9307,20887,6518,13404,7277,12666,7883,10703,8694,12574,9663,13642,12983,12724,13551,104968,29131,75713,60051
201511_6호선_녹사평(용산구청),201511,6호선,녹사평(용산구청),2680,4196,6599,11280,10780,20349,7542,11583,8432,12014,9456,14221,10319,13098,12163,13652,16064,15580,19259,18951,27601,47408,75693,87516
201511_6호선_대흥,201511,6호선,대흥,5766,4626,15318,15246,22140,43157,14050,21351,13964,14212,13964,15646,12910,13830,13845,11893,20291,14117,24700,15803,57274,84380,99674,85501
201511_6호선_독바위,201511,6호선,독바위,4784,1127,15246,1804,14904,3604,7847,4472,4167,3224,4247,3767,3715,3670,3860,4436,4166,5319,4085,6974,42781,11007,24240,27390
201511_6호선_돌곶이,201511,6호선,돌곶이,13778,3353,39851,6623,47244,19684,23724,13200,14657,10693,14669,12764,13614,11507,13760,13955,14929,16706,15591,20673,124597,42860,87220,86298
201511_6호선_동묘앞,201511,6호선,동묘앞,5346,3822,11166,9221,14687,30391,12349,25170,17194,16823,17698,18698,19694,18389,21882,17229,25189,16019,26513,16486,43548,68604,128170,103644
201511_6호선_디지털미디어시티,201511,6호선,디지털미디어시티,16363,10901,54195,32716,63106,86105,33130,31769,18806,15099,17927,17322,15842,17199,16864,19426,18968,23684,27499,29544,166794,161491,115906,122274
201511_6호선_마포구청,201511,6호선,마포구청,15009,8967,42692,15748,54179,40553,32392,20661,20259,15334,20386,17245,18003,16677,19433,17933,21782,22252,25681,24863,144272,85929,125544,114304
201511_6호선_망원,201511,6호선,망원,10630,5120,32687,8813,44246,32909,27152,26262,18565,17754,19024,17778,17897,21157,18452,21781,19457,26815,22026,28827,114715,73104,115421,134112
201511_6호선_버티고개,201511,6호선,버티고개,2031,1193,6901,2696,9758,7036,6576,4282,4131,2757,4148,3346,3529,3707,4039,4088,3962,4597,5098,5537,25266,15207,24907,24032
201511_6호선_보문,201511,6호선,보문,8565,4392,26811,10708,43828,24730,21664,12259,13396,8584,13013,9000,10966,9272,10965,10108,13559,13191,15601,14647,100868,52089,77500,64802
201511_6호선_봉화산(서울의료원),201511,6호선,봉화산(서울의료원),14454,3925,49920,6681,48940,14040,23633,8018,14411,8721,13614,11041,11696,10953,11158,13493,12297,16267,14396,19850,136947,32664,77572,80325
201511_6호선_불광,201511,6호선,불광,3901,1779,14283,5600,15867,8596,8146,9282,9016,8565,10299,8649,10604,8795,11212,9520,12832,11438,13418,12371,42197,25257,67381,59338
201511_6호선_삼각지,201511,6호선,삼각지,3329,6438,7339,15099,14008,29972,10723,15026,11507,9091,14028,9067,13235,7924,14442,7927,16696,8233,21260,10369,35399,66535,91168,52611
201511_6호선_상수,201511,6호선,상수,5851,3238,12988,6046,17678,28116,10450,32089,10410,19935,13093,22613,13679,18386,15107,18902,18612,22863,24309,29352,46967,69489,95210,132051
201511_6호선_상월곡,201511,6호선,상월곡,8913,2195,29064,3742,32050,18711,16817,9768,10205,7565,10541,8606,9154,7914,8612,8246,11813,11220,11085,11784,86844,34416,61410,55335
201511_6호선_새절,201511,6호선,새절,18270,5660,58000,12147,67202,20076,34994,22634,22267,14497,20855,17259,18142,17012,19358,18643,24526,25106,27973,31415,178466,60517,133121,123932
201511_6호선_석계,201511,6호선,석계,20122,5916,59040,10224,63861,19329,34756,12874,21078,14804,20667,16865,17241,17806,17451,20173,19138,25518,21542,33458,177779,48343,117117,128624
201511_6호선_신당,201511,6호선,신당,6468,6309,8339,14780,11357,46246,11410,24660,13872,10046,12149,12589,12397,10002,14493,9582,21129,8740,21564,13297,37574,91995,95604,64256
201511_6호선_안암,201511,6호선,안암,3966,5030,9648,17581,15906,64484,13234,48232,24474,22335,25055,35548,22981,22736,30461,20204,38447,18984,51004,22300,42754,135327,192422,142107
201511_6호선_약수,201511,6호선,약수,2069,2031,5399,5529,8412,18897,5489,9397,5938,5393,6220,5069,5686,5331,6265,5139,6700,5827,8455,6764,21369,35854,39264,33523
201511_6호선_역촌,201511,6호선,역촌,5336,2211,17001,3576,17901,8924,9024,5591,6335,5239,6472,5302,5417,5698,5245,6095,5568,8352,6093,10380,49262,20302,35130,41066
201511_6호선_연신내,201511,6호선,연신내,1,0,1,0,1,0,3,0,0,0,4,0,0,0,1,0,4,0,0,0,6,0,9,0
201511_6호선_월곡,201511,6호선,월곡,13380,5373,45588,8069,51748,32943,27331,22825,19337,16067,20938,17415,20039,17605,20621,17727,26495,22146,27700,25684,138047,69210,135130,116644
201511_6호선_월드컵경기장,201511,6호선,월드컵경기장,3306,3079,11447,5482,11884,15021,7414,12091,10031,16453,12188,21939,14408,23210,18602,18950,22814,15980,28018,14121,34051,35673,106061,110653
201511_6호선_응암,201511,6호선,응암,25116,6786,79130,11355,92692,19241,47065,15363,27922,16554,26835,20630,23261,20553,22037,26472,23635,31376,26517,40107,244003,52745,150207,155692
201511_6호선_이태원,201511,6호선,이태원,10756,7001,13524,12212,19265,33003,15194,27809,16854,25957,19954,29462,22878,27235,26042,30363,30722,33799,36501,41831,58739,80025,152951,188647
201511_6호선_증산,201511,6호선,증산,15963,4179,46562,5500,55817,14338,28363,11919,16078,10893,15850,11093,12959,13189,13128,15375,14422,21342,15055,24705,146705,35936,87492,96597
201511_6호선_창신,201511,6호선,창신,4377,2359,15188,6926,18478,7569,8947,4337,4966,3840,4739,3530,4112,3754,5026,4002,5342,5108,5623,5769,46990,21191,29808,26003
201511_6호선_청구,201511,6호선,청구,3022,2203,8658,5999,10993,25405,6269,12195,5143,4898,5401,5406,5242,4717,5452,5586,6085,6213,7632,6920,28942,45802,34955,33740
201511_6호선_태릉입구,201511,6호선,태릉입구,6110,4648,19571,6130,22619,13842,11542,9840,8029,7169,8278,7191,7489,8420,7330,7956,8019,9962,10003,13177,59842,34460,49148,53875
201511_6호선_한강진,201511,6호선,한강진,1441,6391,3802,16852,5724,32849,3935,22395,4670,9727,5295,12288,6392,10759,9377,9401,13210,10076,18500,14599,14902,78487,57444,66850
201511_6호선_합정,201511,6호선,합정,7097,7601,17084,17737,25552,40438,19174,25028,16739,16874,17859,17899,17715,18758,18965,18608,22144,22747,27077,27521,68907,90804,120499,122407
201511_6호선_화랑대,201511,6호선,화랑대,20517,3646,69548,9631,72119,23279,35490,17380,20480,9828,18746,10984,18508,12379,18889,12417,23084,17761,26345,20606,197674,53936,126052,83975
201511_6호선_효창공원앞,201511,6호선,효창공원앞,5615,4877,16750,11302,26753,37615,15512,22805,11597,9961,13818,11490,11841,9945,12701,11400,15520,12379,19382,14257,64630,76599,84859,69432
201511_7호선_가산디지털단지,201511,7호선,가산디지털단지,9538,22329,21358,124646,23606,422929,20364,194239,31846,43436,40132,48363,42856,47165,55138,43723,64991,41138,127833,42155,74866,764143,362796,265980
201511_7호선_강남구청,201511,7호선,강남구청,4980,12917,9624,32589,13248,114674,11508,95136,16723,23334,20119,24632,23348,22231,28276,21353,29444,22220,40150,23334,39360,255316,158060,137104
201511_7호선_건대입구,201511,7호선,건대입구,5410,9218,16821,21916,24833,52523,20161,39783,20828,31662,25338,34594,29814,31605,34288,30434,41624,32827,50917,39843,67225,123440,202809,200965
201511_7호선_고속터미널,201511,7호선,고속터미널,4113,22952,11794,40469,22449,68441,28123,53030,35068,35126,38173,37697,37198,35901,43861,33751,47919,33652,58434,35079,66479,184892,260653,211206
201511_7호선_공릉,201511,7호선,공릉,14942,5949,43968,16020,49929,37182,26305,22481,20803,16336,20870,19786,18238,17967,21153,20202,27847,22955,28345,28184,135144,81632,137256,125430
201511_7호선_광명사거리,201511,7호선,광명사거리,40791,12028,117860,20320,143768,33046,70074,26109,40090,29822,39968,32361,35674,35063,34089,41910,35956,49895,41421,62516,372493,91503,227198,251567
201511_7호선_군자,201511,7호선,군자,14392,7687,38565,9799,63373,29527,36883,19121,19850,11386,21409,13306,19652,14682,19054,16757,21791,19279,26919,24165,153213,66134,128675,99575
201511_7호선_굴포천,201511,7호선,굴포천,13891,2970,38379,5380,39994,13204,20224,9490,12960,8852,12759,10190,10983,10512,11024,11889,11862,14589,13227,19974,112488,31044,72815,76006
201511_7호선_까치울,201511,7호선,까치울,8539,2430,27703,3856,33751,7549,15410,5248,8356,5701,8438,6416,7811,6667,7820,7274,8227,9639,9844,13199,85403,19083,50496,48896
201511_7호선_남구로,201511,7호선,남구로,18857,7673,40833,28106,47200,109074,30722,44910,18557,17299,18764,18732,17427,17905,18685,19602,21927,23943,30937,33935,137612,189763,126297,131416
201511_7호선_남성,201511,7호선,남성,13698,4422,43301,7693,60696,18361,32826,15554,17408,12778,18325,14304,15197,14922,15524,17655,16003,20901,17473,25338,150521,46030,99930,105898
201511_7호선_내방,201511,7호선,내방,8305,11470,21537,26099,32655,91786,22897,47627,17894,16432,18968,18945,19228,18230,21571,19450,24851,19943,34508,24176,85394,176982,137020,117176
201511_7호선_노원,201511,7호선,노원,16701,9006,44971,18864,47947,44510,31943,47469,34835,33992,36416,40170,36642,41373,41729,43337,44548,46486,47066,53477,141562,119849,241236,258835
201511_7호선_논현,201511,7호선,논현,7515,16673,13501,50476,21223,130186,18576,98585,19602,25911,23106,28893,25355,25941,28619,25412,31636,27358,42581,32276,60815,295920,170899,165791
201511_7호선_대림,201511,7호선,대림,10024,4518,22050,7063,30888,21243,21445,18262,16906,19237,19317,19458,19650,17725,20906,18925,23142,19590,24606,24861,84407,51086,124527,119796
201511_7호선_도봉산,201511,7호선,도봉산,19742,5292,68525,8634,53864,17424,27284,21374,16212,13373,17197,13492,17561,12679,21175,13857,23952,16541,22627,19507,169415,52724,118724,89449
201511_7호선_뚝섬유원지,201511,7호선,뚝섬유원지,9752,4549,26197,7036,38152,14971,24573,8006,11037,9162,11449,10058,10460,11100,10865,12900,12719,14533,14590,18403,98674,34562,71120,76156
201511_7호선_마들,201511,7호선,마들,24119,3161,70180,7866,63719,11193,32056,10053,20900,11389,18642,13620,14950,14901,14970,17584,15251,22504,15297,26712,190074,32273,100010,106710
201511_7호선_먹골,201511,7호선,먹골,13412,5428,42000,5970,50716,15924,27099,10843,16195,11732,16936,12683,15176,13120,13944,16103,15328,19757,17962,24228,133227,38165,95541,97623
201511_7호선_면목,201511,7호선,면목,22157,6643,65576,9492,83700,35613,41296,22582,22804,17325,22728,18580,20054,18082,22217,22907,27092,30510,28400,38268,212729,74330,143295,145672
201511_7호선_반포,201511,7호선,반포,3552,6557,10137,14921,15118,27437,9903,19892,8027,10333,9793,10672,9799,9675,11479,9179,14579,10317,18096,11452,38710,68807,71773,61628
201511_7호선_보라매,201511,7호선,보라매,8134,7392,23134,20887,34434,40632,20097,25934,16686,13529,14934,13912,14747,11785,15798,12630,20658,14265,20331,18148,85799,94845,103154,84269
201511_7호선_부천시청,201511,7호선,부천시청,14890,3964,42708,14227,37142,27959,20288,20797,15736,15400,16208,17410,15602,18464,17046,19719,19944,21985,24651,27491,115028,66947,109187,120469
201511_7호선_부천종합운동장,201511,7호선,부천종합운동장,7927,2656,24378,6242,29119,12601,13351,5762,7674,4442,6996,5361,5965,5607,5883,6025,7146,7629,8852,10358,74775,27261,42516,39422
201511_7호선_부평구청,201511,7호선,부평구청,27364,5556,68961,12132,54414,13375,28663,8277,16822,7689,14819,9194,13007,9726,12256,11578,13847,14205,20501,19472,179402,39340,91252,71864
201511_7호선_사가정,201511,7호선,사가정,20907,6907,60309,12797,79356,25850,43621,16753,25017,17133,24733,19070,21777,19671,20931,25908,23357,31050,26825,37845,204193,62307,142640,150677
201511_7호선_삼산체육관,201511,7호선,삼산체육관,9351,1749,27893,3096,26272,7431,12960,4676,7827,5620,7286,6833,7060,6466,8046,7390,8772,8208,8116,11952,76476,16952,47107,46469
201511_7호선_상도,201511,7호선,상도,11908,6392,37355,8341,47370,30784,27983,20122,18264,16370,18196,15769,16677,16555,17879,16014,20778,19400,24123,22208,124616,65639,115917,106316
201511_7호선_상동,201511,7호선,상동,16259,5919,45152,11804,38229,30435,21766,25617,19224,20970,20292,23387,20516,22959,22770,22700,25853,24789,27942,30610,121406,73775,136597,145415
201511_7호선_상봉,201511,7호선,상봉,18770,9435,57369,16447,72829,37992,38876,22094,23349,19611,24876,22207,23289,21568,24227,24537,27301,28803,31415,36732,187844,85968,154457,153458
201511_7호선_수락산,201511,7호선,수락산,25383,5983,63761,9857,57022,18967,35468,20610,22726,16176,23095,16480,22126,16848,22627,20182,23466,23976,24472,29708,181634,55417,138512,123370
201511_7호선_숭실대입구,201511,7호선,숭실대입구,14623,4484,50624,11058,66404,46219,35141,30879,23454,21500,25732,26925,26156,24443,27331,23718,36279,27239,39902,31751,166792,92640,178854,155576
201511_7호선_신대방삼거리,201511,7호선,신대방삼거리,18029,6387,55473,17050,80374,34325,42130,22734,24433,16170,23023,18317,21198,19198,20405,22464,23407,26299,25285,31286,196006,80496,137751,133734
201511_7호선_신중동,201511,7호선,신중동,17196,4525,49902,15343,46306,42111,24840,29431,19464,15727,19598,17670,19088,18263,20247,19318,22291,23146,27367,28913,138244,91410,128055,123037
201511_7호선_신풍,201511,7호선,신풍,16560,7163,41934,12419,56458,21378,33728,14807,18082,13530,18099,14463,15716,13954,16488,17373,18227,20137,20545,26428,148680,55767,107157,105885
201511_7호선_어린이대공원,201511,7호선,어린이대공원,8460,7226,21386,16645,36209,75661,23295,49167,27221,31555,26922,38993,29630,32178,33946,23215,42710,23284,58274,24830,89350,148699,218703,174055
201511_7호선_온수,201511,7호선,온수,17326,5243,54179,13703,63555,25015,26487,14464,14793,10189,14085,11055,11965,11610,12835,12348,17891,15337,19081,20542,161547,58425,90650,81081
201511_7호선_용마산,201511,7호선,용마산,10848,2418,30302,3805,37697,9883,18930,6430,9451,6200,8620,7363,7599,7663,7302,9207,8576,11211,9393,13967,97777,22536,50941,55611
201511_7호선_이수,201511,7호선,이수,11191,9018,31334,18010,51130,47561,31962,34141,23953,21337,27115,23759,26186,24000,26702,26897,28143,30663,32701,37359,125617,108730,164800,164015
201511_7호선_장승배기,201511,7호선,장승배기,12478,7503,33976,10280,45935,21042,27447,15232,17140,12809,17485,14811,15368,14734,15688,16849,17241,19378,18865,23062,119836,54057,101787,101643
201511_7호선_장암,201511,7호선,장암,7410,1325,19170,1251,13405,1658,4838,1932,2161,988,2229,952,2246,1180,2692,976,3189,1052,4298,1584,44823,6166,16815,6732
201511_7호선_중계,201511,7호선,중계,24873,7009,76181,20121,77891,33440,40381,19782,25567,16723,25810,18346,21722,18904,21356,21918,26147,24817,28994,32166,219326,80352,149596,132874
201511_7호선_중곡,201511,7호선,중곡,12229,7554,36648,12892,53676,23517,30034,12080,16074,10146,16135,11787,14424,12704,14200,15281,19662,16842,21225,21022,132587,56043,101720,87782
201511_7호선_중화,201511,7호선,중화,15397,5224,44030,11108,54010,27028,29204,13960,17688,11328,16998,12399,14542,14651,15636,16839,17870,20774,20130,25501,142641,57320,102864,101492
201511_7호선_천왕,201511,7호선,천왕,12355,4468,37200,7789,41309,13093,21678,6491,11891,7793,10820,9089,9920,9903,10550,11154,12808,12968,12641,15955,112542,31841,68630,66862
