commercial_id,base_year_quarter_code,commercial_code,commercial_name,total_flow,age_20_flow,age_30_flow,age_40_flow,age_60_plus_flow,flow_06_11,flow_11_14,flow_14_17,flow_17_21,age_20_40_flow,age_20_40_ratio,age_60_plus_ratio,morning_flow_score,afternoon_flow_score
20222_3110586,20222,3110586,서울서부지방법원,1774788,256145,376363,337609,313844,366673,200819,198292,277335,970117,0.54661,0.176835,0.206601,0.381142
20222_3110585,20222,3110585,마포경찰서,136274,18191,28674,25767,23916,29807,20209,22136,27404,72632,0.532985,0.175499,0.218728,0.511829
20222_3110584,20222,3110584,아현역 4번,106215,14556,17271,16497,21154,23099,13156,12869,16987,48324,0.454964,0.199162,0.217474,0.404952
20222_3110583,20222,3110583,공덕래미안3차아파트,385526,52565,88198,74882,58642,80883,68917,70878,73587,215645,0.559353,0.152109,0.209799,0.553483
20222_3110582,20222,3110582,이대역 5번,509836,170440,81554,67943,80908,112321,54692,51513,71607,319937,0.627529,0.158694,0.220308,0.348763
20222_3110581,20222,3110581,염리초등학교,129201,18434,26935,26234,18650,27394,22466,21658,25907,71603,0.554198,0.144349,0.212026,0.542031
20222_3110580,20222,3110580,양원초등학교,758290,195014,124403,118030,133609,155007,80833,81682,114523,437447,0.576886,0.176198,0.204417,0.365346
20222_3110579,20222,3110579,마포역 4번,319788,40915,65240,58455,66297,68514,34962,36139,49739,164610,0.514747,0.207315,0.214248,0.377875
20222_3110578,20222,3110578,대흥역 2번,1396654,218941,219857,252794,221131,286454,193158,193457,260267,691592,0.495178,0.158329,0.2051,0.463166
20222_3110577,20222,3110577,용강동주민센터,629158,61798,92923,112660,115050,116178,72976,85004,127118,267381,0.424982,0.182863,0.184656,0.453142
20222_3110576,20222,3110576,대흥역 3번,1216730,214158,177911,205158,205744,230555,168388,182256,266306,597227,0.490846,0.169096,0.189487,0.507056
20222_3110575,20222,3110575,대흥동주민센터,1116201,425584,204948,118616,152754,249190,114457,102912,142199,749148,0.671159,0.136852,0.223248,0.322136
20222_3110574,20222,3110574,서강대학교,52859,16752,7573,7061,6859,10877,8317,8603,10603,31386,0.593768,0.12976,0.205774,0.520687
20222_3110573,20222,3110573,신촌역 6번,109092,43036,17890,11612,12590,23590,16843,16183,18813,72538,0.664925,0.115407,0.21624,0.475186
20222_3110572,20222,3110572,서강대역 1번,1867004,540514,295514,263452,271828,385451,246026,247003,326292,1099480,0.588901,0.145596,0.206454,0.438843
20222_3110571,20222,3110571,신수동주민센터,507927,68353,77476,92942,108734,110129,59982,58780,79040,238771,0.470089,0.214074,0.216821,0.38943
20222_3110570,20222,3110570,KB국민은행 서강지점,213355,25843,34270,38056,40664,45693,27308,26287,34693,98169,0.46012,0.190593,0.214164,0.413808
20222_3110569,20222,3110569,홍대땡땡거리,976741,348847,179928,114956,128698,193153,122513,125310,175232,643731,0.65906,0.131763,0.197753,0.433129
20222_3110568,20222,3110568,광흥창역 1번,299305,38764,49711,52132,64637,63294,35027,37784,46611,140607,0.469778,0.215957,0.21147,0.398998
20222_3110567,20222,3110567,광흥창역 6번,272243,33716,44430,49612,52362,55742,37006,38607,53958,127758,0.469279,0.192336,0.204751,0.475939
20222_3110566,20222,3110566,경의선책거리,1513826,541421,309762,204929,163634,267745,216388,243718,328130,1056112,0.697644,0.108093,0.176866,0.520691
20222_3110565,20222,3110565,홍익대,436307,179991,71557,47410,40316,90994,50464,50083,64940,298958,0.685201,0.092403,0.208555,0.37929
20222_3110564,20222,3110564,홍대입구역 3번,800590,312148,176798,105238,67832,120092,118800,144685,210834,594184,0.742183,0.084728,0.150004,0.592462
20222_3110563,20222,3110563,상수역 3번,196574,48714,43536,32282,30751,39269,24838,26180,37067,124532,0.633512,0.156435,0.199767,0.448101
20222_3110562,20222,3110562,연트럴파크(연남동주민센터),1148487,312684,269177,183373,164799,205032,128476,147367,214988,765234,0.666297,0.143492,0.178524,0.427372
20222_3110561,20222,3110561,상수역 4번,822730,222039,213779,116903,123998,165858,92711,93143,134310,552721,0.671813,0.150715,0.201595,0.389148
20222_3110560,20222,3110560,마포FM,1090122,228770,217721,194740,180603,234432,127524,119473,155706,641231,0.588219,0.165672,0.215051,0.369411
20222_3110559,20222,3110559,성산중학교,969033,253817,254168,148424,116598,188068,133526,135944,171567,656409,0.677386,0.120324,0.194078,0.455131
20222_3110558,20222,3110558,경성고등학교,2513508,415671,502810,456760,473048,544416,269707,258593,353386,1375241,0.54714,0.188202,0.216596,0.350779
20222_3110557,20222,3110557,홍대부속여중고앞,891048,172724,182062,177329,135828,189227,112164,110914,139037,532115,0.597179,0.152436,0.212365,0.406392
20222_3110556,20222,3110556,절두산순교성지,231361,48153,53193,35347,42382,54617,34960,34691,41742,136693,0.590821,0.183186,0.236068,0.481468
20222_3110555,20222,3110555,홍익지구대,217010,53247,54812,35753,29154,39932,32533,33820,43071,143812,0.662698,0.134344,0.18401,0.504235
20222_3110554,20222,3110554,망원역 1번,891234,188692,212067,168633,132371,177582,125773,129264,166297,569392,0.63888,0.148526,0.199254,0.472754
20222_3110553,20222,3110553,가좌역 2번,822910,128744,131036,134717,155194,177903,94230,92392,122338,394497,0.479393,0.188592,0.216188,0.375448
20222_3110552,20222,3110552,성미산체육관,764147,118200,151971,145906,131528,172970,106801,101766,119309,416077,0.544499,0.172124,0.226357,0.429075
20222_3110551,20222,3110551,성서초등학교,1435434,197681,237526,299747,254031,303521,162282,155304,217883,734954,0.512008,0.176972,0.211449,0.373036
20222_3110550,20222,3110550,합정역 8번,1716437,357719,423117,291155,281649,337758,198909,203729,299939,1071991,0.624544,0.164089,0.196779,0.409323
20222_3110549,20222,3110549,새터산,1231891,197814,208771,210098,235232,257823,132442,130646,197023,616683,0.500599,0.190952,0.20929,0.3735
20222_3110548,20222,3110548,마포구청역 4번,1136253,204340,244564,206925,196607,238345,140336,139029,197517,655829,0.577186,0.173031,0.209764,0.419697
20222_3110547,20222,3110547,KB국민은행 망원동지점,852187,138936,153495,149669,175719,159713,100512,106759,161731,442100,0.518783,0.206198,0.187415,0.433006
20222_3110546,20222,3110546,양화대교북단,765802,147161,177513,127668,145375,166463,75094,72173,101089,452342,0.590677,0.189834,0.217371,0.324308
20222_3110545,20222,3110545,마포구청역 1번,531952,124060,116957,85724,100439,117616,49891,45711,69255,326741,0.61423,0.188812,0.221103,0.30991
20222_3110544,20222,3110544,망리단길,5182306,1024489,1188909,849989,955358,997263,560291,587877,895973,3063387,0.591124,0.18435,0.192436,0.394446
20222_3110543,20222,3110543,중암중학교,91900,11042,13188,16930,16917,19966,11944,12556,16407,41160,0.447878,0.184081,0.217258,0.445125
20222_3110542,20222,3110542,마포구청역 7번,1528303,247984,283822,282998,318960,315623,166149,164726,250697,814804,0.533143,0.208702,0.206519,0.380534
20222_3110541,20222,3110541,동교초등학교,1259218,195339,224583,224816,254475,247420,134262,139497,212252,644738,0.512015,0.20209,0.196487,0.385963
20222_3110540,20222,3110540,망원나들목체육관,568400,84833,114174,99965,116797,120545,47252,45199,76784,298972,0.525989,0.205484,0.212078,0.297739
20222_3110539,20222,3110539,미근동,285525,38158,75906,74375,29668,71724,58913,57436,46310,188439,0.659974,0.103907,0.2512,0.569684
20222_3110538,20222,3110538,충정로역 3번,392984,58591,90430,78527,71247,89414,61653,60425,64865,227548,0.579026,0.181297,0.227526,0.475701
20222_3110537,20222,3110537,충정로현대아파트,449299,76333,103159,95384,65998,106814,82918,82008,80507,274876,0.611789,0.146891,0.237735,0.546258
20222_3110536,20222,3110536,돈의문센트레빌아파트입구,106859,16191,16947,19241,20926,21242,18509,18434,22712,52379,0.490169,0.195828,0.198785,0.558259
20222_3110535,20222,3110535,영천시장입구,1127136,137166,163598,201645,260679,235250,125914,118718,176258,502409,0.445739,0.231276,0.208715,0.373415
20222_3110534,20222,3110534,경기대학교,631660,93728,91144,96628,131356,138423,82116,79486,97025,281500,0.445651,0.207954,0.219142,0.40944
20222_3110533,20222,3110533,충정로역 7번,4571052,690315,1028904,1043748,640811,1068095,687144,681813,636676,2762967,0.604449,0.140189,0.233665,0.438768
20222_3110532,20222,3110532,아현역 2번,1089227,137727,192318,200946,216306,238826,172770,177983,203012,530991,0.487493,0.198587,0.219262,0.508402
20222_3110531,20222,3110531,홍지문,12775,2145,1521,1908,2887,2781,1913,1795,2294,5574,0.436321,0.225988,0.217691,0.469824
20222_3110530,20222,3110530,아현역 1번,206214,29531,36361,31921,37343,45562,22863,20786,28513,97813,0.474328,0.181089,0.220945,0.349937
20222_3110529,20222,3110529,홍제3동주민센터,1112873,130803,146337,151241,339412,226425,130150,129346,184862,428381,0.384933,0.304987,0.20346,0.399289
20222_3110528,20222,3110528,서울여자간호대학교,940711,110780,116225,138968,259066,186778,104670,113907,166824,365973,0.389039,0.275394,0.19855,0.409691
20222_3110527,20222,3110527,홍제역 2번,564677,71487,88975,82672,147880,111066,60767,64602,95052,243134,0.430572,0.261884,0.196689,0.390349
20222_3110526,20222,3110526,봉원사,144308,46673,23415,15133,19985,34844,24053,22229,20652,85221,0.590549,0.138489,0.241456,0.463827
20222_3110525,20222,3110525,홍은종합사회복지관,332693,38096,41266,48629,92855,64245,42271,46988,68850,127991,0.384712,0.279101,0.193106,0.47524
20222_3110524,20222,3110524,연희세브란스병원,142893,47405,25944,19062,22225,33910,29632,29322,22940,92411,0.646715,0.155536,0.23731,0.573114
20222_3110523,20222,3110523,홍제성원아파트,107229,12755,13943,15886,28895,23895,9788,8310,12320,42584,0.397131,0.26947,0.222841,0.283673
20222_3110522,20222,3110522,홍제역 3번,221332,32121,31859,33249,61996,42213,22298,22965,39642,97229,0.43929,0.280104,0.190723,0.383609
20222_3110521,20222,3110521,홍제역 4번,670848,90116,83370,93563,203309,136331,82902,82935,119025,267049,0.398077,0.303063,0.203222,0.42463
20222_3110520,20222,3110520,경의중앙 신촌역,599549,283121,98718,51670,55324,117015,83251,86576,121075,433509,0.723058,0.092276,0.195172,0.485201
20222_3110519,20222,3110519,서대문구보건소별관,1150231,155091,133297,176437,302602,243673,108014,104344,157272,464825,0.404114,0.263079,0.211847,0.321353
20222_3110518,20222,3110518,서대문구청,33918,5372,4622,5632,7246,7462,3812,3780,4727,15626,0.460699,0.213633,0.220001,0.363199
20222_3110517,20222,3110517,서대문소방서,179624,42472,23326,29068,29050,39593,24569,23423,29870,94866,0.528137,0.161727,0.220422,0.433472
20222_3110516,20222,3110516,정원여중,211129,26119,28999,33741,56801,46173,24222,24162,32289,88859,0.420875,0.269035,0.218696,0.382103
20222_3110515,20222,3110515,홍은중학교,370577,42745,48161,50941,109262,83113,39127,37307,52476,141847,0.382773,0.294843,0.22428,0.347863
20222_3110514,20222,3110514,서대문우체국,746995,367726,118265,63790,70166,156030,87555,82889,126525,549781,0.73599,0.093931,0.208877,0.397552
20222_3110513,20222,3110513,연희파출소,359117,71916,64967,57065,60667,69804,62817,61383,76092,193948,0.540069,0.168934,0.194377,0.557735
20222_3110512,20222,3110512,연희지하차도,528931,74874,75494,88437,129903,112504,56687,56416,79386,238805,0.451486,0.245595,0.212701,0.363921
20222_3110511,20222,3110511,연희초등학교,912351,400143,145889,87596,123190,194105,105902,99219,140721,633628,0.6945,0.135025,0.212753,0.379067
20222_3110510,20222,3110510,홍연시장,969928,128916,147242,164314,244063,213806,95638,90414,127595,440472,0.454129,0.25163,0.220435,0.323371
20222_3110509,20222,3110509,연희대우아파트앞,919274,330308,183190,115596,115196,188734,103229,109095,149172,629094,0.684338,0.125312,0.205308,0.393241
20222_3110508,20222,3110508,서연중학교,493075,116955,96922,82211,83146,97468,63626,63682,88349,296088,0.600493,0.168627,0.197674,0.437372
20222_3110507,20222,3110507,명지대학교,1614901,372937,216352,224330,314439,313046,198160,204648,290334,813619,0.50382,0.194711,0.193848,0.429216
20222_3110506,20222,3110506,연희임광아파트,270565,64961,55633,41387,51347,56031,36902,37748,51485,161981,0.598677,0.189777,0.207089,0.466191
20222_3110505,20222,3110505,홍남교남측,66275,9437,11681,11655,14710,14641,8450,9344,12944,32773,0.4945,0.221954,0.220913,0.463795
20222_3110504,20222,3110504,명지전문대,126400,19436,15632,18134,23049,29454,18319,15948,18548,53202,0.420902,0.18235,0.233022,0.41784
20222_3110503,20222,3110503,명지대학교교회,2051676,605982,234774,216057,293162,446340,266325,248726,299857,1056813,0.515097,0.142889,0.217549,0.397191
20222_3110502,20222,3110502,남가좌파출소,1634737,246477,258243,266533,397341,321275,170615,177022,274048,771253,0.47179,0.243061,0.19653,0.380297
20222_3110501,20222,3110501,연희어린이공원,257991,46752,53774,43777,53622,54284,36517,37595,52680,144303,0.559333,0.207844,0.21041,0.491459
20222_3110500,20222,3110500,남가좌동현대아파트,83490,6009,13783,15903,18487,14355,13056,15190,20257,35695,0.427536,0.221428,0.171937,0.580944
20222_3110499,20222,3110499,연가초등학교,2457410,464403,334505,332330,525703,543432,277611,252772,342268,1131238,0.460338,0.213926,0.22114,0.35511
20222_3110498,20222,3110498,증산역 1번,1841299,226555,282447,316644,523338,354315,204809,215081,336598,825646,0.448404,0.284222,0.192427,0.410845
20222_3110497,20222,3110497,가좌역 3번,104814,12612,15405,18069,22516,20266,16569,19011,24830,46086,0.439693,0.214819,0.193352,0.576354
20222_3110496,20222,3110496,모래내우체국,997342,120307,138871,159885,268906,182458,114527,130327,200163,419063,0.42018,0.269623,0.182944,0.446203
20222_3110495,20222,3110495,북가좌2동주민센터,1257388,158171,182790,210384,333470,256047,127268,125383,198343,551345,0.438484,0.265209,0.203634,0.358675
20222_3110494,20222,3110494,증산3교남측,195398,23479,25831,35932,53046,42020,22127,21449,30828,85242,0.436248,0.271477,0.215048,0.380782
20222_3110493,20222,3110493,북가좌초등학교,419433,48577,53917,70330,103727,79932,42726,42607,76742,172824,0.412042,0.247303,0.190572,0.386415
20222_3110492,20222,3110492,하나고등학교,30140,2154,2796,4971,6710,6546,4976,5247,6032,9921,0.329164,0.222628,0.217186,0.539317
20222_3110491,20222,3110491,불광중학교,74731,7684,8068,12515,19993,16057,7765,7092,10267,28267,0.37825,0.267533,0.214864,0.336192
20222_3110490,20222,3110490,녹번동근린공원,581945,83876,90738,88750,152953,123079,57055,55139,80152,263364,0.452558,0.262831,0.211496,0.330523
20222_3110489,20222,3110489,불광역 3번,543770,91000,98423,80144,136788,119534,58218,58489,81597,269567,0.495737,0.251555,0.219825,0.364684
20222_3110488,20222,3110488,우리은행응암동지점,484085,63324,79023,82751,103673,97863,55536,54751,90931,225098,0.464997,0.214163,0.202161,0.415667
20222_3110487,20222,3110487,불광역 8번,118521,16741,16978,16298,37205,22485,18109,19703,26392,50017,0.42201,0.313911,0.189713,0.54171
20222_3110486,20222,3110486,은평구청,605539,79973,100669,102428,126084,115196,75519,80648,121200,283070,0.467468,0.208218,0.190237,0.45805
20222_3110485,20222,3110485,연신내우체국,549531,67064,71341,81940,158760,116261,54817,51503,73702,220345,0.400969,0.288901,0.211564,0.327592
20222_3110484,20222,3110484,역촌역 3번,1681850,224026,276370,228058,479321,349027,175716,169039,253133,728454,0.433127,0.284996,0.207526,0.355494
20222_3110483,20222,3110483,연천초등학교,682117,86000,92796,94859,203140,141469,66164,61486,92915,273655,0.401185,0.297808,0.207397,0.323354
20222_3110482,20222,3110482,연신초등학교,306508,34359,38121,44087,87921,65468,30549,27766,42023,116567,0.380307,0.286847,0.213593,0.327359
20222_3110481,20222,3110481,불광역 7번,2381277,330230,433648,384572,551353,485827,247351,245652,368074,1148450,0.482283,0.231537,0.20402,0.361603
20222_3110480,20222,3110480,연신내역 3번,398303,66952,64367,55843,106743,79288,46163,47581,70787,187162,0.469899,0.267994,0.199065,0.41308
20222_3110479,20222,3110479,연신내역 2번,1169849,136021,149914,162687,356629,244634,129185,126068,179104,448622,0.383487,0.30485,0.209116,0.371293
20222_3110478,20222,3110478,응암1동주민센터,436641,44780,68504,74119,100679,87169,47778,47905,72902,187403,0.429192,0.230576,0.199635,0.386095
20222_3110477,20222,3110477,은평세무서,357608,45099,56615,56644,91126,71870,46449,47476,65347,158358,0.442826,0.254821,0.200974,0.445382
20222_3110476,20222,3110476,역촌역 2번,137318,16376,22941,20698,37344,25947,17086,18415,29997,60015,0.437051,0.271953,0.188956,0.47698
20222_3110475,20222,3110475,백련산해모로아파트,693673,65073,111456,120153,150843,144599,67592,62864,100845,296682,0.427697,0.217455,0.208454,0.333444
20222_3110474,20222,3110474,세명컴퓨터고등학교,966974,156410,152041,132274,254165,193700,98386,96125,149096,440725,0.455778,0.262846,0.200316,0.355343
