worker_id,base_year_quarter_code,commercial_code,commercial_name,total_worker_population,age_20_worker_population,age_30_worker_population,age_40_worker_population,age_60_plus_worker_population,age_20_40_worker,age_20_40_worker_ratio,age_60_plus_worker_ratio
20242_3111046,20242,3111046,마천역(마천초등학교),720,43,171,229,62,443,0.615278,0.086111
20242_3111045,20242,3111045,개미어린이공원,57,5,9,17,8,31,0.54386,0.140351
20242_3111044,20242,3111044,남천초등학교,524,32,124,157,63,313,0.597328,0.120229
20242_3111043,20242,3111043,마천공원,200,15,45,60,24,120,0.6,0.12
20242_3111042,20242,3111042,거여역 1번(거여공원),1425,359,413,347,118,1119,0.785263,0.082807
20242_3111041,20242,3111041,거여역 8번,116,29,34,28,10,91,0.784483,0.086207
20242_3111040,20242,3111040,거여초등학교,454,61,109,114,64,284,0.625551,0.140969
20242_3111039,20242,3111039,벌말어린이공원,825,112,198,205,114,515,0.624242,0.138182
20242_3111038,20242,3111038,보인중학교,1817,242,431,457,248,1130,0.621904,0.136489
20242_3111037,20242,3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),584,78,140,146,79,364,0.623288,0.135274
20242_3111036,20242,3111036,투구봉어린이공원,567,75,121,114,152,310,0.546737,0.268078
20242_3111035,20242,3111035,오금공원(오주중학교),934,125,223,237,125,585,0.626338,0.133833
20242_3111034,20242,3111034,오동나무공원(송파레미니스1단지),2171,287,515,556,291,1358,0.625518,0.13404
20242_3111033,20242,3111033,문정동성당,231,25,37,55,53,117,0.506494,0.229437
20242_3111032,20242,3111032,방이역 1번,4019,535,955,1017,544,2507,0.623787,0.135357
20242_3111031,20242,3111031,장지동주민센터(한림연예예술고교),1587,173,253,377,368,803,0.505986,0.231884
20242_3111030,20242,3111030,방이역 2번,4355,577,1035,1103,588,2715,0.623421,0.135017
20242_3111029,20242,3111029,오금역 4번,714,95,152,142,190,389,0.544818,0.266106
20242_3111028,20242,3111028,문현중학교(장지역 1번),571,61,92,136,130,289,0.50613,0.227671
20242_3111027,20242,3111027,문정초등학교,7106,645,1325,2050,405,4020,0.565719,0.056994
20242_3111026,20242,3111026,문정역 2번,5121,473,943,1453,368,2869,0.560242,0.071861
20242_3111025,20242,3111025,경찰병원역 3번,299,38,64,59,81,161,0.538462,0.270903
20242_3111024,20242,3111024,경찰병원역 4번(건너말공원),1327,181,320,305,262,806,0.607385,0.197438
20242_3111023,20242,3111023,문정역 1번,5120,467,956,1474,290,2897,0.56582,0.056641
20242_3111022,20242,3111022,석촌중학교(방이육교),857,115,209,194,168,518,0.604434,0.196033
20242_3111021,20242,3111021,방이역 4번,6209,646,1217,1632,1051,3495,0.562893,0.16927
20242_3111020,20242,3111020,방이동고분군(방산고등학교),777,79,153,205,132,437,0.56242,0.169884
20242_3111019,20242,3111019,한성백제역 3번,1812,293,469,407,258,1169,0.645143,0.142384
20242_3111018,20242,3111018,풍납초등학교(풍납백제문화공원),103,12,23,29,10,64,0.621359,0.097087
20242_3111017,20242,3111017,송파나루역 3번,615,100,157,139,87,396,0.643902,0.141463
20242_3111016,20242,3111016,송파역 2번,2582,412,642,677,233,1731,0.670411,0.09024
20242_3111015,20242,3111015,석촌역 3번,4243,604,953,1054,710,2611,0.615366,0.167334
20242_3111014,20242,3111014,송파나루역 2번,709,114,184,160,101,458,0.64598,0.142454
20242_3111013,20242,3111013,송파나루역 1번(송리단길),7331,1039,1648,1820,1227,4507,0.614787,0.167371
20242_3111012,20242,3111012,석촌역 6번,443,55,102,106,91,263,0.593679,0.205418
20242_3111011,20242,3111011,잠실나루역,4260,570,1338,1237,192,3145,0.738263,0.04507
20242_3111010,20242,3111010,석촌역 7번,1221,147,276,285,259,708,0.579853,0.212121
20242_3111009,20242,3111009,송파책박물관,135,17,31,30,29,78,0.577778,0.214815
20242_3111008,20242,3111008,석촌고분역 3번,326,39,77,76,70,192,0.588957,0.214724
20242_3111007,20242,3111007,석촌고분역 4번,671,78,152,152,153,382,0.5693,0.228018
20242_3111006,20242,3111006,석촌고분역 1번,1359,163,309,305,306,777,0.571744,0.225166
20242_3111005,20242,3111005,삼전역 3번,775,91,177,175,172,443,0.571613,0.221935
20242_3111004,20242,3111004,삼전역 1번,2225,303,427,522,478,1252,0.562697,0.214831
20242_3111003,20242,3111003,삼전역 4번,2183,293,422,512,470,1227,0.562071,0.2153
20242_3111002,20242,3111002,한국교통안전공단 강남자동차검사소,32,0,6,7,9,13,0.40625,0.28125
20242_3111001,20242,3111001,아래방죽마을공원(율현초등학교),37,1,6,8,10,15,0.405405,0.27027
20242_3111000,20242,3111000,대왕초등학교(세곡동사거리서남측),12,0,0,2,4,2,0.166667,0.333333
20242_3110999,20242,3110999,윗방죽마을공원,91,2,15,18,26,35,0.384615,0.285714
20242_3110998,20242,3110998,은곡마을(은곡마을공원),52,1,9,10,15,20,0.384615,0.288462
20242_3110997,20242,3110997,대청초등학교,1322,161,248,310,310,719,0.543873,0.234493
20242_3110996,20242,3110996,대치2동주민센터,1379,252,379,316,165,947,0.68673,0.119652
20242_3110995,20242,3110995,봉은사역 4번,5695,1148,1710,1526,288,4384,0.769798,0.050571
20242_3110994,20242,3110994,개포고등학교,3473,611,992,832,394,2435,0.701123,0.113447
20242_3110993,20242,3110993,개포지하차도 북측,1310,206,347,341,140,894,0.682443,0.10687
20242_3110992,20242,3110992,도곡초등학교,1109,177,333,300,107,810,0.730388,0.096483
20242_3110991,20242,3110991,삼성중앙역 5번,2602,525,779,698,133,2002,0.769408,0.051115
20242_3110990,20242,3110990,청담역 12번,311,66,103,77,18,246,0.790997,0.057878
20242_3110989,20242,3110989,대치동아우편취급국,876,139,262,239,86,640,0.730594,0.098174
20242_3110988,20242,3110988,청담역 3번,975,196,293,264,48,753,0.772308,0.049231
20242_3110987,20242,3110987,영동대교남단,248,52,82,62,14,196,0.790323,0.056452
20242_3110986,20242,3110986,삼성중앙역 7번,222,45,71,57,18,173,0.779279,0.081081
20242_3110985,20242,3110985,청담근린공원,1065,224,353,266,63,843,0.791549,0.059155
20242_3110984,20242,3110984,포이초등학교(개포목련어린이공원),1395,171,315,395,180,881,0.631541,0.129032
20242_3110983,20242,3110983,국립국악고등학교,600,72,139,168,77,379,0.631667,0.128333
20242_3110982,20242,3110982,강남구보훈회관,482,96,157,124,37,377,0.782158,0.076763
20242_3110981,20242,3110981,국악고교사거리,732,86,167,209,94,462,0.631148,0.128415
20242_3110980,20242,3110980,개포지구대옆,429,52,99,123,54,274,0.638695,0.125874
20242_3110979,20242,3110979,청담초등학교,426,91,142,106,22,339,0.795775,0.051643
20242_3110978,20242,3110978,도곡2동주민센터(대치중학교),1524,292,598,438,31,1328,0.871391,0.020341
20242_3110977,20242,3110977,논현로18길,256,32,57,72,33,161,0.628906,0.128906
20242_3110976,20242,3110976,언북초등학교,860,179,285,216,52,680,0.790698,0.060465
20242_3110975,20242,3110975,매봉역 1번,1008,172,235,281,63,688,0.68254,0.0625
20242_3110974,20242,3110974,언주중학교,380,77,125,95,29,297,0.781579,0.076316
20242_3110973,20242,3110973,강남구청역 4번,2298,481,760,574,139,1815,0.789817,0.060487
20242_3110972,20242,3110972,강남세브란스병원미래의학연구센터,759,175,212,182,56,569,0.749671,0.073781
20242_3110971,20242,3110971,선정릉역 4번,1823,369,556,471,108,1396,0.765771,0.059243
20242_3110970,20242,3110970,학동초등학교,1115,214,322,271,129,807,0.723767,0.115695
20242_3110969,20242,3110969,베르사이유1아파트,1874,433,522,446,138,1401,0.747599,0.073639
20242_3110968,20242,3110968,강남구청역 2번,1346,258,391,326,152,975,0.724368,0.112927
20242_3110967,20242,3110967,역삼역 8번,753,153,231,193,44,577,0.766268,0.058433
20242_3110966,20242,3110966,논현2동주민센터,1852,355,537,451,206,1343,0.725162,0.111231
20242_3110965,20242,3110965,언주역 6번,803,163,247,207,46,617,0.768369,0.057285
20242_3110964,20242,3110964,싸리고개근린공원,769,131,179,215,47,525,0.682705,0.061118
20242_3110963,20242,3110963,역삼월드메르디앙아파트,515,106,158,132,30,396,0.768932,0.058252
20242_3110962,20242,3110962,도산공원북측,390,87,122,89,32,298,0.764103,0.082051
20242_3110961,20242,3110961,언주역 3번,1501,287,437,362,171,1086,0.723518,0.113924
20242_3110960,20242,3110960,은광여고,886,152,207,247,55,606,0.683973,0.062077
20242_3110959,20242,3110959,신구중학교,674,150,211,156,55,517,0.767062,0.081602
20242_3110958,20242,3110958,역삼역 4번,1147,227,352,297,69,876,0.763731,0.060157
20242_3110957,20242,3110957,언북중학교,2231,427,651,540,252,1618,0.725235,0.112954
20242_3110956,20242,3110956,언주역 8번,830,169,253,215,49,637,0.76747,0.059036
20242_3110955,20242,3110955,논현초등학교,1354,359,411,288,108,1058,0.781388,0.079764
20242_3110954,20242,3110954,국기원,566,116,173,146,33,435,0.768551,0.058304
20242_3110953,20242,3110953,학동근린공원,1514,397,458,323,129,1178,0.778071,0.085205
20242_3110952,20242,3110952,논현목련공원,116,30,37,24,8,91,0.784483,0.068966
20242_3110951,20242,3110951,신사은행나무공원,522,106,158,134,43,398,0.762452,0.082375
20242_3110950,20242,3110950,논현역 7번,638,167,191,137,54,495,0.775862,0.084639
20242_3110949,20242,3110949,한남IC,1357,283,411,347,109,1041,0.767133,0.080324
20242_3110948,20242,3110948,헌인가구단지,55,8,11,12,12,31,0.563636,0.218182
20242_3110947,20242,3110947,청계산입구역 2번(내곡동주민센터),529,75,111,113,116,299,0.565217,0.219282
20242_3110946,20242,3110946,청계산원터골,332,43,82,94,26,219,0.659639,0.078313
20242_3110945,20242,3110945,본마을노인복지센터(서초구립내곡도서관),164,24,34,33,38,91,0.554878,0.231707
20242_3110944,20242,3110944,서울나래학교(염곡어린이공원),442,63,91,94,98,248,0.561086,0.221719
20242_3110943,20242,3110943,법제교육센터(버들어린이공원),2352,312,577,664,177,1553,0.660289,0.075255
20242_3110942,20242,3110942,염곡동 구룡사(포이동성당),3423,457,838,963,259,2258,0.659655,0.075665
20242_3110941,20242,3110941,언남고등학교,740,97,181,209,56,487,0.658108,0.075676
20242_3110940,20242,3110940,양재근린공원(양재2동주민센터),1787,238,438,504,135,1180,0.660325,0.075546
20242_3110939,20242,3110939,양재역 8번(양재동우체국),5759,1351,1599,1307,580,4257,0.739191,0.100712
20242_3110938,20242,3110938,바우뫼공원,1409,331,388,320,141,1039,0.737402,0.100071
20242_3110937,20242,3110937,방아다리근린공원(횃불트리니티신학대학원대학교),220,52,61,51,22,164,0.745455,0.1
20242_3110936,20242,3110936,더케이호텔(양재리본타워2단지아파트),1419,187,348,400,107,935,0.658915,0.075405
20242_3110935,20242,3110935,한전아트센터,1102,230,366,278,59,874,0.793103,0.053539
20242_3110934,20242,3110934,우면주공아파트,621,146,174,142,60,462,0.743961,0.096618
20242_3110933,20242,3110933,한국상담대학원대학교,499,104,130,111,33,345,0.691383,0.066132
20242_3110932,20242,3110932,서울시인재개발원,1329,279,344,296,88,919,0.691497,0.066215
20242_3110931,20242,3110931,삼성전자서울R&D(서울우면초등학교),104,24,29,25,10,78,0.75,0.096154
20242_3110930,20242,3110930,서초동성당,1051,222,275,230,67,727,0.691722,0.063749
20242_3110929,20242,3110929,남부터미널역 1번,4716,990,1223,1041,309,3254,0.689992,0.065522
20242_3110928,20242,3110928,서초우방유쉘아파트,376,64,111,96,35,271,0.720745,0.093085
20242_3110927,20242,3110927,잠원역,123,26,36,30,12,92,0.747967,0.097561
20242_3110926,20242,3110926,신중초등학교,863,147,263,222,74,632,0.732329,0.085747
20242_3110925,20242,3110925,서초중학교,401,69,120,103,35,292,0.72818,0.087282
20242_3110924,20242,3110924,반포4동주민센터(몽마르뜨공원),2008,199,428,542,92,1169,0.582171,0.045817
20242_3110923,20242,3110923,방배역 1번,184,30,54,50,20,134,0.728261,0.108696
20242_3110922,20242,3110922,내방역 1번,465,91,146,115,30,352,0.756989,0.064516
20242_3110921,20242,3110921,서울프랑스학교,1173,117,250,316,52,683,0.582268,0.044331
20242_3110920,20242,3110920,방배역 2번(백석예술대학교),1014,160,302,274,111,736,0.725838,0.109467
20242_3110919,20242,3110919,내방역 8번,753,128,209,189,82,526,0.698539,0.108898
20242_3110918,20242,3110918,방배역 3번,1055,208,326,259,71,793,0.751659,0.067299
20242_3110917,20242,3110917,서초소방서,3455,346,734,933,156,2013,0.582634,0.045152
20242_3110916,20242,3110916,내방역 4번,4188,831,1293,1022,273,3146,0.751194,0.065186
20242_3110915,20242,3110915,서래초등학교,849,160,219,226,91,605,0.712603,0.107185
20242_3110914,20242,3110914,내방역 6번,582,102,160,144,64,406,0.697595,0.109966
20242_3110913,20242,3110913,방현초등학교(방배119안전센터),4068,641,1211,1100,436,2952,0.725664,0.107178
20242_3110912,20242,3110912,방배동사이길,1799,338,464,479,192,1281,0.712062,0.106726
20242_3110911,20242,3110911,방배배수지체육공원,1191,189,353,322,128,864,0.725441,0.107473
20242_3110910,20242,3110910,내방역 5번,964,169,265,242,104,676,0.701245,0.107884
20242_3110909,20242,3110909,남태령역(서울전자고등학교),1511,257,390,415,160,1062,0.702846,0.10589
20242_3110908,20242,3110908,구반포역,6068,1002,2001,1732,282,4735,0.780323,0.046473
20242_3110907,20242,3110907,방배초등학교,2339,404,649,580,257,1633,0.698162,0.109876
20242_3110906,20242,3110906,서문여고,989,171,275,246,109,692,0.699697,0.110212
20242_3110905,20242,3110905,방배노인종합복지관(이수중학교),815,137,210,221,88,568,0.696933,0.107975
20242_3110904,20242,3110904,이수역 5번,2855,485,733,790,299,2008,0.703327,0.104729
20242_3110903,20242,3110903,방배아이파크아파트,2775,520,719,738,296,1977,0.712432,0.106667
20242_3110902,20242,3110902,사당역 4번,828,138,211,225,91,574,0.693237,0.109903
20242_3110901,20242,3110901,인헌고등학교(인헌중학교),218,46,69,58,15,173,0.793578,0.068807
20242_3110900,20242,3110900,낙성대역 1번(관악구민 종합체육센터),321,67,98,85,24,250,0.778816,0.074766
20242_3110899,20242,3110899,낙성대역 5번(관악중학교),479,68,118,114,69,300,0.626305,0.14405
20242_3110898,20242,3110898,청림동주민센터(상도중학교),128,18,43,43,5,104,0.8125,0.039062
20242_3110897,20242,3110897,서울대입구역 8번,397,60,100,93,54,253,0.63728,0.13602
20242_3110896,20242,3110896,관악우성아파트,277,41,76,74,30,191,0.689531,0.108303
20242_3110895,20242,3110895,샤로수길,2595,424,892,555,323,1871,0.721002,0.12447
20242_3110894,20242,3110894,관악동부센트레빌아파트(은천로35라길),33,4,5,8,5,17,0.515152,0.151515
20242_3110893,20242,3110893,관악소방서(문영여고),311,50,88,76,25,214,0.688103,0.080386
20242_3110892,20242,3110892,관악구 중앙길,467,46,84,107,90,237,0.507495,0.192719
20242_3110891,20242,3110891,구암초등학교,1166,170,206,266,169,642,0.5506,0.14494
20242_3110890,20242,3110890,봉천역 1번(관악초등학교),474,79,136,116,33,331,0.698312,0.06962
20242_3110889,20242,3110889,봉천역 6번,101,13,19,22,19,54,0.534653,0.188119
20242_3110888,20242,3110888,청룡동주민센터,163,25,48,40,10,113,0.693252,0.06135
20242_3110887,20242,3110887,서울산업정보학교(서울삼성초등학교),22,3,5,8,1,16,0.727273,0.045455
20242_3110886,20242,3110886,관악해태어린이공원,227,32,40,59,48,131,0.577093,0.211454
20242_3110885,20242,3110885,영락고등학교,274,42,50,66,57,158,0.576642,0.208029
20242_3110884,20242,3110884,봉천역 4번(봉천110안전센터),346,46,67,72,66,185,0.534682,0.190751
20242_3110883,20242,3110883,은천초등학교(은천교앞),1151,139,270,279,167,688,0.597741,0.145091
20242_3110882,20242,3110882,신성초등학교,512,68,93,132,105,293,0.572266,0.205078
20242_3110881,20242,3110881,구립대학경로당(관악산샘말공원),121,5,34,43,3,82,0.677686,0.024793
20242_3110880,20242,3110880,신림역 1번,278,51,60,52,52,163,0.586331,0.18705
20242_3110879,20242,3110879,신림현대아파트,223,25,43,60,38,128,0.573991,0.170404
20242_3110878,20242,3110878,미림여고,109,8,22,32,15,62,0.568807,0.137615
20242_3110877,20242,3110877,신림역 8번,489,50,81,112,119,243,0.496933,0.243354
20242_3110876,20242,3110876,서원동주민센터(신관중학교),72,11,16,14,15,41,0.569444,0.208333
20242_3110875,20242,3110875,보라매동주민센터(당곡고등학교),710,87,164,171,105,422,0.594366,0.147887
20242_3110874,20242,3110874,원신초등학교(구세군관악영문교회),273,21,52,81,39,154,0.564103,0.142857
20242_3110873,20242,3110873,당곡중학교,1496,184,345,361,222,890,0.59492,0.148396
20242_3110872,20242,3110872,신림초등학교,43,1,10,13,7,24,0.55814,0.162791
20242_3110871,20242,3110871,신원동주민센터,120,2,27,37,19,66,0.55,0.158333
20242_3110870,20242,3110870,신림주공2단지(광신고등학교),72,7,14,21,10,42,0.583333,0.138889
20242_3110869,20242,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",171,2,17,48,60,67,0.391813,0.350877
20242_3110868,20242,3110868,남부초등학교,379,63,115,114,23,292,0.770449,0.060686
20242_3110867,20242,3110867,국제신학대학원대학교(남서울중학교),238,14,48,66,45,128,0.537815,0.189076
20242_3110866,20242,3110866,난우중학교,196,7,45,50,26,102,0.520408,0.132653
20242_3110865,20242,3110865,남강고등학교(남강중학교),506,33,103,126,81,262,0.517787,0.160079
20242_3110864,20242,3110864,신림우방아파트,293,45,91,90,18,226,0.771331,0.061433
20242_3110863,20242,3110863,난우초등학교,445,34,77,111,99,222,0.498876,0.222472
20242_3110862,20242,3110862,난곡초등학교(난곡동벽화마을),178,8,40,45,25,93,0.522472,0.140449
20242_3110861,20242,3110861,관악구신사동주민센터,1751,284,515,525,112,1324,0.756139,0.063963
20242_3110860,20242,3110860,호림박물관(성보고등학교),337,28,58,81,78,167,0.495549,0.231454
20242_3110859,20242,3110859,난향초등학교,325,35,73,93,52,201,0.618462,0.16
20242_3110858,20242,3110858,신대방역 1번,190,33,57,57,11,147,0.773684,0.057895
20242_3110857,20242,3110857,미성동주민센터,369,28,65,91,85,184,0.498645,0.230352
20242_3110856,20242,3110856,미성초등학교,812,68,143,199,183,410,0.504926,0.225369
20242_3110855,20242,3110855,신대방역 2번,709,137,177,173,70,487,0.686883,0.098731
20242_3110854,20242,3110854,조원동주민센터,121,24,30,30,11,84,0.694215,0.090909
20242_3110853,20242,3110853,KT구로지사,435,83,109,106,43,298,0.685057,0.098851
20242_3110852,20242,3110852,이수역 9번,215,34,57,58,28,149,0.693023,0.130233
20242_3110851,20242,3110851,경문고등학교(동작동성당),135,20,41,38,9,99,0.733333,0.066667
20242_3110850,20242,3110850,사당역 10번,611,102,156,174,70,432,0.707038,0.114566
20242_3110849,20242,3110849,이수역 10번,799,90,179,223,119,492,0.61577,0.148936
20242_3110848,20242,3110848,양지어린이공원,234,28,51,61,50,140,0.598291,0.213675
20242_3110847,20242,3110847,예술인마을,250,41,62,69,33,172,0.688,0.132
20242_3110846,20242,3110846,남성역 1번,873,90,190,245,157,525,0.601375,0.17984
20242_3110845,20242,3110845,사당종합체육관,155,20,35,41,23,96,0.619355,0.148387
20242_3110843,20242,3110843,사당5동주민센터,455,52,116,138,37,306,0.672527,0.081319
20242_3110842,20242,3110842,흑리단길,15,0,4,5,2,9,0.6,0.133333
20242_3110841,20242,3110841,중대부중,7,0,2,2,1,4,0.571429,0.142857
20242_3110840,20242,3110840,중앙대학교,53,0,14,18,7,32,0.603774,0.132075
20242_3110839,20242,3110839,숭실대입구역 4번,361,56,89,88,47,233,0.645429,0.130194
20242_3110838,20242,3110838,상도1동주민센터앞,100,17,24,25,13,66,0.66,0.13
20242_3110837,20242,3110837,숭실대입구역 1번,512,80,124,126,69,330,0.644531,0.134766
20242_3110836,20242,3110836,상도역 5번,654,104,160,156,88,420,0.642202,0.134557
20242_3110835,20242,3110835,상도역 1번,249,39,62,59,34,160,0.64257,0.136546
20242_3110834,20242,3110834,동작구자원봉사센터,82,11,19,21,12,51,0.621951,0.146341
20242_3110833,20242,3110833,상도역 2번,129,14,32,35,15,81,0.627907,0.116279
20242_3110832,20242,3110832,노량진초등학교,330,44,83,83,42,210,0.636364,0.127273
20242_3110831,20242,3110831,상도4동주민센터,139,15,33,39,18,87,0.625899,0.129496
20242_3110830,20242,3110830,상도초등학교,161,19,41,41,20,101,0.627329,0.124224
20242_3110829,20242,3110829,장승배기역 5번,184,30,54,45,16,129,0.701087,0.086957
20242_3110828,20242,3110828,노량진역 6번,1352,221,382,321,136,924,0.683432,0.100592
20242_3110827,20242,3110827,NH농협은행 상도동지점,378,46,89,98,51,233,0.616402,0.134921
20242_3110826,20242,3110826,장승배기역 4번,417,30,93,117,75,240,0.57554,0.179856
20242_3110825,20242,3110825,신대방삼거리역 1번,233,16,45,66,47,127,0.545064,0.201717
20242_3110824,20242,3110824,대방역 3번,831,139,228,195,84,562,0.676294,0.101083
20242_3110823,20242,3110823,신대방삼거리역 3번,517,86,110,101,95,297,0.574468,0.183752
20242_3110822,20242,3110822,신대방삼거리역 4번(대림초등학교),121,18,33,30,11,81,0.669421,0.090909
20242_3110821,20242,3110821,보라매역 2번,1155,204,260,228,195,692,0.599134,0.168831
20242_3110820,20242,3110820,성남고등학교,615,100,168,147,61,415,0.674797,0.099187
20242_3110819,20242,3110819,신대방역 4번,2062,392,662,481,196,1535,0.744423,0.095053
20242_3110818,20242,3110818,신대방역 3번,577,110,184,136,54,430,0.745234,0.093588
20242_3110817,20242,3110817,대방역 4번,67,9,16,15,12,40,0.597015,0.179104
20242_3110816,20242,3110816,대방역 6번,459,58,94,106,81,258,0.562092,0.176471
20242_3110815,20242,3110815,공군호텔,2281,377,541,514,367,1432,0.627795,0.160894
20242_3110814,20242,3110814,서울지방병무청,1106,147,233,247,191,627,0.566908,0.172694
20242_3110813,20242,3110813,보라매역 6번,552,63,113,131,98,307,0.556159,0.177536
20242_3110812,20242,3110812,신길6동주민센터,275,30,66,72,47,168,0.610909,0.170909
20242_3110811,20242,3110811,보라매역 4번,143,10,36,42,24,88,0.615385,0.167832
20242_3110810,20242,3110810,영신초등학교,832,144,208,188,129,540,0.649038,0.155048
20242_3110809,20242,3110809,장훈고등학교,221,32,55,59,21,146,0.660633,0.095023
20242_3110808,20242,3110808,신길역 1번,90,11,24,24,9,59,0.655556,0.1
20242_3110807,20242,3110807,신길역 3번,128,23,31,31,18,85,0.664062,0.140625
20242_3110806,20242,3110806,서울시립영등포장애인복지관,246,45,62,59,31,166,0.674797,0.126016
20242_3110805,20242,3110805,신길새마을금고신길4동지점,165,28,40,42,16,110,0.666667,0.09697
20242_3110804,20242,3110804,신풍역 1번,333,32,79,89,61,200,0.600601,0.183183
20242_3110803,20242,3110803,신길2동우편취급국,393,54,98,105,37,257,0.653944,0.094148
20242_3110802,20242,3110802,신길동홍어거리,550,91,130,142,57,363,0.66,0.103636
20242_3110801,20242,3110801,신풍역 6번(신길6동공영주차장),19,2,4,5,4,11,0.578947,0.210526
20242_3110800,20242,3110800,영등포동성당,621,112,156,149,82,417,0.671498,0.132045
20242_3110799,20242,3110799,영등포본동주민센터,119,15,29,31,14,75,0.630252,0.117647
20242_3110798,20242,3110798,신풍역 2번,127,12,30,33,24,75,0.590551,0.188976
20242_3110797,20242,3110797,KT대방빌딩,43,2,11,12,7,25,0.581395,0.162791
20242_3110796,20242,3110796,한림대학교한강성심병원,182,34,45,43,24,122,0.67033,0.131868
20242_3110795,20242,3110795,도림초등학교,75,0,8,19,24,27,0.36,0.32
20242_3110794,20242,3110794,영동초등학교,1146,183,259,278,174,720,0.628272,0.151832
20242_3110793,20242,3110793,대림썬프라자,15,5,3,4,1,12,0.8,0.066667
20242_3110792,20242,3110792,영등포역 2번,459,50,105,123,61,278,0.605664,0.132898
20242_3110791,20242,3110791,신풍역 3번,106,8,23,37,10,68,0.641509,0.09434
20242_3110790,20242,3110790,대림1동주민센터,414,69,94,127,31,290,0.700483,0.074879
20242_3110789,20242,3110789,대림성모병원,535,178,127,118,27,423,0.790654,0.050467
20242_3110788,20242,3110788,영등포시장역 3번,64,11,16,16,9,43,0.671875,0.140625
20242_3110787,20242,3110787,신길3동주민센터,274,1,33,68,93,102,0.372263,0.339416
20242_3110786,20242,3110786,당산역 8번,249,42,54,59,38,155,0.62249,0.15261
20242_3110785,20242,3110785,영등포푸르지오아파트,238,15,45,63,49,123,0.516807,0.205882
20242_3110784,20242,3110784,신대림초등학교,92,31,23,18,4,72,0.782609,0.043478
20242_3110783,20242,3110783,영등포시장역 1번,362,68,90,84,48,242,0.668508,0.132597
20242_3110782,20242,3110782,영등포시장역 4번,152,29,37,36,20,102,0.671053,0.131579
20242_3110781,20242,3110781,대림한신아파트,117,40,30,24,3,94,0.803419,0.025641
20242_3110780,20242,3110780,신길대성유니드아파트,405,28,91,141,41,260,0.641975,0.101235
20242_3110779,20242,3110779,대림갑을명가아파트,28,9,6,8,1,23,0.821429,0.035714
20242_3110778,20242,3110778,구로디지털단지역 4번,1123,211,269,246,222,726,0.646483,0.197685
20242_3110777,20242,3110777,구로세무서,2776,431,909,856,143,2196,0.791066,0.051513
20242_3110776,20242,3110776,도신초등학교,393,35,81,104,76,220,0.559796,0.193384
20242_3110775,20242,3110775,대동초등학교,165,29,38,37,33,104,0.630303,0.2
20242_3110774,20242,3110774,당산반도유보라팰리스아파트,431,68,95,107,66,270,0.62645,0.153132
20242_3110773,20242,3110773,당산역 13번,166,30,45,46,16,121,0.728916,0.096386
20242_3110772,20242,3110772,신우어린이공원,130,13,27,35,25,75,0.576923,0.192308
20242_3110771,20242,3110771,대림역 11번,190,35,45,42,39,122,0.642105,0.205263
20242_3110770,20242,3110770,영등포구청역 6번,189,34,55,43,25,132,0.698413,0.132275
20242_3110769,20242,3110769,대림차이나타운(대림역 12번),132,25,31,30,26,86,0.651515,0.19697
20242_3110768,20242,3110768,도림2동유수지내체육시설,144,4,23,38,36,65,0.451389,0.25
20242_3110767,20242,3110767,도림동주민센터,45,2,7,12,11,21,0.466667,0.244444
20242_3110766,20242,3110766,대림역 5번,388,36,78,104,80,218,0.561856,0.206186
20242_3110765,20242,3110765,문래동사거리,3606,557,1180,1113,187,2850,0.790349,0.051858
20242_3110764,20242,3110764,문래역 3번,239,41,69,53,32,163,0.682008,0.133891
20242_3110763,20242,3110763,영등포구청역 2번,696,119,198,156,96,473,0.679598,0.137931
20242_3110762,20242,3110762,선유도역 1번,3631,658,994,1010,340,2662,0.733131,0.093638
20242_3110761,20242,3110761,문래동남성맨션,966,148,316,299,51,763,0.789855,0.052795
20242_3110760,20242,3110760,선유도역 6번,4330,790,1183,1198,411,3171,0.732333,0.094919
20242_3110759,20242,3110759,문래예술촌(문래창작촌),24026,3703,7864,7407,1254,18974,0.789728,0.052193
20242_3110758,20242,3110758,문래소공원,1464,226,479,452,77,1157,0.790301,0.052596
20242_3110757,20242,3110757,양평역 2번,1670,331,389,372,243,1092,0.653892,0.145509
20242_3110756,20242,3110756,문래중학교,442,88,103,99,64,290,0.656109,0.144796
20242_3110755,20242,3110755,동일여자고등학교,785,82,160,197,117,439,0.559236,0.149045
20242_3110754,20242,3110754,삼성산자연공원(서울금천초등학교),307,39,68,86,41,193,0.628664,0.13355
20242_3110753,20242,3110753,시흥동 은행나무사거리,437,54,111,121,61,286,0.654462,0.139588
20242_3110752,20242,3110752,한울중학교,629,99,135,186,47,420,0.667727,0.074722
20242_3110751,20242,3110751,난곡중학교,323,16,51,62,128,129,0.399381,0.396285
20242_3110750,20242,3110750,시흥4동주민센터(서울신흥초등학교),390,63,82,115,32,260,0.666667,0.082051
20242_3110749,20242,3110749,금산초등학교(금천고등학교),812,57,119,188,235,364,0.448276,0.289409
20242_3110748,20242,3110748,백산초등학교,198,26,49,53,26,128,0.646465,0.131313
20242_3110747,20242,3110747,석수역 1번 출입구,593,42,88,137,171,267,0.450253,0.288364
