query_id,k,precision_at_k,recall_at_k,ndcg_at_k,hits,total_relevant,recommended_count_at_k,matched_gold_ids,match_methods
JG_20260312_1725_강서구_남부골목시장_JG_0016,10,0.1,1.0,0.38685280723454163,1,1,10,JG_0016,exact
JG_20260313_1410_노원구_상계중앙시장_JG_0017,1,0.0,0.0,0.0,0,1,1,,
JG_20260313_1410_노원구_상계중앙시장_JG_0017,3,0.0,0.0,0.0,0,1,3,,
JG_20260313_1410_노원구_상계중앙시장_JG_0017,5,0.0,0.0,0.0,0,1,5,,
JG_20260313_1410_노원구_상계중앙시장_JG_0017,10,0.1,1.0,0.2890648263178878,1,1,10,JG_0017,exact
JG_20260313_1450_노원구_구립수락노인종합복지관_JG_0018,1,0.0,0.0,0.0,0,1,1,,
JG_20260313_1450_노원구_구립수락노인종합복지관_JG_0018,3,0.0,0.0,0.0,0,1,3,,
JG_20260313_1450_노원구_구립수락노인종합복지관_JG_0018,5,0.0,0.0,0.0,0,1,5,,
JG_20260313_1450_노원구_구립수락노인종합복지관_JG_0018,10,0.0,0.0,0.0,0,1,10,,
JG_20260313_1530_노원구_공릉도깨비시장_JG_0019,1,0.0,0.0,0.0,0,1,1,,
JG_20260313_1530_노원구_공릉도깨비시장_JG_0019,3,0.0,0.0,0.0,0,1,3,,
JG_20260313_1530_노원구_공릉도깨비시장_JG_0019,5,0.0,0.0,0.0,0,1,5,,
JG_20260313_1530_노원구_공릉도깨비시장_JG_0019,10,0.0,0.0,0.0,0,1,10,,
JG_20260316_1300_구로구_남구로시장_JG_0021,1,0.0,0.0,0.0,0,1,1,,
JG_20260316_1300_구로구_남구로시장_JG_0021,3,0.0,0.0,0.0,0,1,3,,
JG_20260316_1300_구로구_남구로시장_JG_0021,5,0.2,1.0,0.38685280723454163,1,1,5,JG_0021,exact
JG_20260316_1300_구로구_남구로시장_JG_0021,10,0.1,1.0,0.38685280723454163,1,1,10,JG_0021,exact
JG_20260316_1400_구로구_궁동종합사회복지관_JG_0022,1,0.0,0.0,0.0,0,1,1,,
JG_20260316_1400_구로구_궁동종합사회복지관_JG_0022,3,0.0,0.0,0.0,0,1,3,,
JG_20260316_1400_구로구_궁동종합사회복지관_JG_0022,5,0.0,0.0,0.0,0,1,5,,
JG_20260316_1400_구로구_궁동종합사회복지관_JG_0022,10,0.0,0.0,0.0,0,1,10,,
JG_20260317_1400_마포구_망원시장월드컵시장_JG_0025,1,0.0,0.0,0.0,0,1,1,,
JG_20260317_1400_마포구_망원시장월드컵시장_JG_0025,3,0.0,0.0,0.0,0,1,3,,
JG_20260317_1400_마포구_망원시장월드컵시장_JG_0025,5,0.0,0.0,0.0,0,1,5,,
JG_20260317_1400_마포구_망원시장월드컵시장_JG_0025,10,0.1,1.0,0.31546487678572877,1,1,10,JG_0025,partial
JG_20260319_1000_송파구_잠실학생체육관_JG_0026,1,0.0,0.0,0.0,0,1,1,,
JG_20260319_1000_송파구_잠실학생체육관_JG_0026,3,0.0,0.0,0.0,0,1,3,,
JG_20260319_1000_송파구_잠실학생체육관_JG_0026,5,0.0,0.0,0.0,0,1,5,,
JG_20260319_1000_송파구_잠실학생체육관_JG_0026,10,0.0,0.0,0.0,0,1,10,,
JG_20260324_1700_종로구_세종대로사거리광화문광장_JG_0031,1,0.0,0.0,0.0,0,1,1,,
JG_20260324_1700_종로구_세종대로사거리광화문광장_JG_0031,3,0.0,0.0,0.0,0,1,3,,
JG_20260324_1700_종로구_세종대로사거리광화문광장_JG_0031,5,0.0,0.0,0.0,0,1,5,,
JG_20260324_1700_종로구_세종대로사거리광화문광장_JG_0031,10,0.0,0.0,0.0,0,1,10,,
JG_20260324_1740_종로구_세종마을음식문화거리_JG_0032,1,0.0,0.0,0.0,0,1,1,,
JG_20260324_1740_종로구_세종마을음식문화거리_JG_0032,3,0.0,0.0,0.0,0,1,3,,
JG_20260324_1740_종로구_세종마을음식문화거리_JG_0032,5,0.0,0.0,0.0,0,1,5,,
JG_20260324_1740_종로구_세종마을음식문화거리_JG_0032,10,0.1,1.0,0.31546487678572877,1,1,10,JG_0032,normalized
JG_20260325_1720_광진구_중곡제일골목시장_JG_0034,1,0.0,0.0,0.0,0,1,1,,
JG_20260325_1720_광진구_중곡제일골목시장_JG_0034,3,0.0,0.0,0.0,0,1,3,,
JG_20260325_1720_광진구_중곡제일골목시장_JG_0034,5,0.2,1.0,0.38685280723454163,1,1,5,JG_0034,exact
JG_20260325_1720_광진구_중곡제일골목시장_JG_0034,10,0.1,1.0,0.38685280723454163,1,1,10,JG_0034,exact
JG_20260325_1815_광진구_건대맛의거리_JG_0035,1,0.0,0.0,0.0,0,1,1,,
JG_20260325_1815_광진구_건대맛의거리_JG_0035,3,0.0,0.0,0.0,0,1,3,,
JG_20260325_1815_광진구_건대맛의거리_JG_0035,5,0.0,0.0,0.0,0,1,5,,
JG_20260325_1815_광진구_건대맛의거리_JG_0035,10,0.0,0.0,0.0,0,1,10,,
JG_20260326_1600_관악구_도림천_JG_0037,1,0.0,0.0,0.0,0,1,1,,
JG_20260326_1600_관악구_도림천_JG_0037,3,0.0,0.0,0.0,0,1,3,,
JG_20260326_1600_관악구_도림천_JG_0037,5,0.0,0.0,0.0,0,1,5,,
JG_20260326_1600_관악구_도림천_JG_0037,10,0.0,0.0,0.0,0,1,10,,
JG_20260326_1615_관악구_신원시장_JG_0038,1,0.0,0.0,0.0,0,1,1,,
JG_20260326_1615_관악구_신원시장_JG_0038,3,0.0,0.0,0.0,0,1,3,,
JG_20260326_1615_관악구_신원시장_JG_0038,5,0.0,0.0,0.0,0,1,5,,
JG_20260326_1615_관악구_신원시장_JG_0038,10,0.1,1.0,0.33333333333333337,1,1,10,JG_0038,exact
JG_20260328_1250_성동구_응봉산팔각정_JG_0041,1,0.0,0.0,0.0,0,1,1,,
JG_20260328_1250_성동구_응봉산팔각정_JG_0041,3,0.0,0.0,0.0,0,1,3,,
JG_20260328_1250_성동구_응봉산팔각정_JG_0041,5,0.0,0.0,0.0,0,1,5,,
JG_20260328_1250_성동구_응봉산팔각정_JG_0041,10,0.0,0.0,0.0,0,1,10,,
JG_20260330_1100_동작구_노량진수산시장_JG_0045,1,1.0,1.0,1.0,1,1,1,JG_0045,partial
JG_20260330_1100_동작구_노량진수산시장_JG_0045,3,0.3333333333333333,1.0,1.0,1,1,3,JG_0045,partial
JG_20260330_1100_동작구_노량진수산시장_JG_0045,5,0.2,1.0,1.0,1,1,5,JG_0045,partial
JG_20260330_1100_동작구_노량진수산시장_JG_0045,10,0.1,1.0,1.0,1,1,10,JG_0045,partial
JG_20260331_1130_동대문구_장안동벚꽃길_JG_0046,1,0.0,0.0,0.0,0,1,1,,
JG_20260331_1130_동대문구_장안동벚꽃길_JG_0046,3,0.0,0.0,0.0,0,1,3,,
JG_20260331_1130_동대문구_장안동벚꽃길_JG_0046,5,0.0,0.0,0.0,0,1,5,,
JG_20260331_1130_동대문구_장안동벚꽃길_JG_0046,10,0.0,0.0,0.0,0,1,10,,
JG_20260402_1600_양천구_파리공원_JG_0048,1,0.0,0.0,0.0,0,1,1,,
JG_20260402_1600_양천구_파리공원_JG_0048,3,0.0,0.0,0.0,0,1,3,,
JG_20260402_1600_양천구_파리공원_JG_0048,5,0.0,0.0,0.0,0,1,5,,
JG_20260402_1600_양천구_파리공원_JG_0048,10,0.0,0.0,0.0,0,1,10,,
JG_20260404_1000_노원구_마들스포츠타운_JG_0052,1,0.0,0.0,0.0,0,1,1,,
JG_20260404_1000_노원구_마들스포츠타운_JG_0052,3,0.0,0.0,0.0,0,1,3,,
JG_20260404_1000_노원구_마들스포츠타운_JG_0052,5,0.0,0.0,0.0,0,1,5,,
JG_20260404_1000_노원구_마들스포츠타운_JG_0052,10,0.0,0.0,0.0,0,1,10,,
JG_20260405_1740_양천구_양재천수변무대일대_JG_0054,1,0.0,0.0,0.0,0,1,1,,
JG_20260405_1740_양천구_양재천수변무대일대_JG_0054,3,0.0,0.0,0.0,0,1,3,,
JG_20260405_1740_양천구_양재천수변무대일대_JG_0054,5,0.0,0.0,0.0,0,1,5,,
JG_20260405_1740_양천구_양재천수변무대일대_JG_0054,10,0.0,0.0,0.0,0,1,10,,
JG_20260406_1630_강북구_수유시장_JG_0057,1,0.0,0.0,0.0,0,1,1,,
JG_20260406_1630_강북구_수유시장_JG_0057,3,0.0,0.0,0.0,0,1,3,,
JG_20260406_1630_강북구_수유시장_JG_0057,5,0.0,0.0,0.0,0,1,5,,
JG_20260406_1630_강북구_수유시장_JG_0057,10,0.1,1.0,0.33333333333333337,1,1,10,JG_0057,partial
JG_20260406_1800_성북구_성북천상점가_JG_0058,1,0.0,0.0,0.0,0,1,1,,
JG_20260406_1800_성북구_성북천상점가_JG_0058,3,0.0,0.0,0.0,0,1,3,,
JG_20260406_1800_성북구_성북천상점가_JG_0058,5,0.0,0.0,0.0,0,1,5,,
JG_20260406_1800_성북구_성북천상점가_JG_0058,10,0.0,0.0,0.0,0,1,10,,
JG_20260407_1540_동작구_남성사계시장_JG_0062,1,0.0,0.0,0.0,0,1,1,,
JG_20260407_1540_동작구_남성사계시장_JG_0062,3,0.0,0.0,0.0,0,1,3,,
JG_20260407_1540_동작구_남성사계시장_JG_0062,5,0.2,1.0,0.38685280723454163,1,1,5,JG_0062,partial
JG_20260407_1540_동작구_남성사계시장_JG_0062,10,0.1,1.0,0.38685280723454163,1,1,10,JG_0062,partial
JG_20260407_1640_동작구_성대전통시장_JG_0063,1,0.0,0.0,0.0,0,1,1,,
JG_20260407_1640_동작구_성대전통시장_JG_0063,3,0.0,0.0,0.0,0,1,3,,
JG_20260407_1640_동작구_성대전통시장_JG_0063,5,0.2,1.0,0.43067655807339306,1,1,5,JG_0063,exact
JG_20260407_1640_동작구_성대전통시장_JG_0063,10,0.1,1.0,0.43067655807339306,1,1,10,JG_0063,exact
JG_20260408_1700_서대문구_영천시장_JG_0067,1,0.0,0.0,0.0,0,1,1,,
JG_20260408_1700_서대문구_영천시장_JG_0067,3,0.0,0.0,0.0,0,1,3,,
JG_20260408_1700_서대문구_영천시장_JG_0067,5,0.0,0.0,0.0,0,1,5,,
JG_20260408_1700_서대문구_영천시장_JG_0067,10,0.1,1.0,0.3010299956639812,1,1,10,JG_0067,exact
JG_20260408_1755_서대문구_홍제천인공폭포_JG_0068,1,0.0,0.0,0.0,0,1,1,,
JG_20260408_1755_서대문구_홍제천인공폭포_JG_0068,3,0.0,0.0,0.0,0,1,3,,
JG_20260408_1755_서대문구_홍제천인공폭포_JG_0068,5,0.0,0.0,0.0,0,1,5,,
JG_20260408_1755_서대문구_홍제천인공폭포_JG_0068,10,0.0,0.0,0.0,0,1,10,,
JG_20260409_1500_중랑구_동원시장_JG_0071,1,0.0,0.0,0.0,0,1,1,,
JG_20260409_1500_중랑구_동원시장_JG_0071,3,0.0,0.0,0.0,0,1,3,,
JG_20260409_1500_중랑구_동원시장_JG_0071,5,0.0,0.0,0.0,0,1,5,,
JG_20260409_1500_중랑구_동원시장_JG_0071,10,0.0,0.0,0.0,0,1,10,,
JG_20260409_1550_중랑구_우림시장_JG_0072,1,0.0,0.0,0.0,0,1,1,,
JG_20260409_1550_중랑구_우림시장_JG_0072,3,0.0,0.0,0.0,0,1,3,,
JG_20260409_1550_중랑구_우림시장_JG_0072,5,0.0,0.0,0.0,0,1,5,,
JG_20260409_1550_중랑구_우림시장_JG_0072,10,0.0,0.0,0.0,0,1,10,,
JG_20260415_1055_종로구_북촌의봄_JG_0081,1,0.0,0.0,0.0,0,1,1,,
JG_20260415_1055_종로구_북촌의봄_JG_0081,3,0.0,0.0,0.0,0,1,3,,
JG_20260415_1055_종로구_북촌의봄_JG_0081,5,0.0,0.0,0.0,0,1,5,,
JG_20260415_1055_종로구_북촌의봄_JG_0081,10,0.0,0.0,0.0,0,1,10,,
JG_20260417_0730_송파구_가락몰농수산물시장_JG_0085,1,0.0,0.0,0.0,0,1,1,,
JG_20260417_0730_송파구_가락몰농수산물시장_JG_0085,3,0.0,0.0,0.0,0,1,3,,
JG_20260417_0730_송파구_가락몰농수산물시장_JG_0085,5,0.0,0.0,0.0,0,1,5,,
JG_20260417_0730_송파구_가락몰농수산물시장_JG_0085,10,0.0,0.0,0.0,0,1,10,,
JG_20260417_1530_강동구_명일동싱크홀현장_JG_0089,1,0.0,0.0,0.0,0,1,1,,
JG_20260417_1530_강동구_명일동싱크홀현장_JG_0089,3,0.0,0.0,0.0,0,1,3,,
JG_20260417_1530_강동구_명일동싱크홀현장_JG_0089,5,0.0,0.0,0.0,0,1,5,,
JG_20260417_1530_강동구_명일동싱크홀현장_JG_0089,10,0.0,0.0,0.0,0,1,10,,
JG_20260417_1600_강동구_고덕비즈밸리_JG_0090,1,0.0,0.0,0.0,0,1,1,,
JG_20260417_1600_강동구_고덕비즈밸리_JG_0090,3,0.0,0.0,0.0,0,1,3,,
JG_20260417_1600_강동구_고덕비즈밸리_JG_0090,5,0.0,0.0,0.0,0,1,5,,
JG_20260417_1600_강동구_고덕비즈밸리_JG_0090,10,0.0,0.0,0.0,0,1,10,,
JG_20260417_1635_강동구_고덕비즈밸리역공사현장_JG_0091,1,0.0,0.0,0.0,0,1,1,,
JG_20260417_1635_강동구_고덕비즈밸리역공사현장_JG_0091,3,0.0,0.0,0.0,0,1,3,,
JG_20260417_1635_강동구_고덕비즈밸리역공사현장_JG_0091,5,0.0,0.0,0.0,0,1,5,,
JG_20260417_1635_강동구_고덕비즈밸리역공사현장_JG_0091,10,0.0,0.0,0.0,0,1,10,,
JG_20260419_1440_노원구_불암산철쭉동산_JG_0092,1,0.0,0.0,0.0,0,1,1,,
JG_20260419_1440_노원구_불암산철쭉동산_JG_0092,3,0.0,0.0,0.0,0,1,3,,
JG_20260419_1440_노원구_불암산철쭉동산_JG_0092,5,0.0,0.0,0.0,0,1,5,,
JG_20260419_1440_노원구_불암산철쭉동산_JG_0092,10,0.0,0.0,0.0,0,1,10,,
JG_20260422_1800_은평구_불광천_JG_0100,1,0.0,0.0,0.0,0,1,1,,
JG_20260422_1800_은평구_불광천_JG_0100,3,0.0,0.0,0.0,0,1,3,,
JG_20260422_1800_은평구_불광천_JG_0100,5,0.0,0.0,0.0,0,1,5,,
JG_20260422_1800_은평구_불광천_JG_0100,10,0.0,0.0,0.0,0,1,10,,
JG_20260424_1445_성동구_아지오성수점_JG_0104,1,0.0,0.0,0.0,0,1,1,,
JG_20260424_1445_성동구_아지오성수점_JG_0104,3,0.0,0.0,0.0,0,1,3,,
JG_20260424_1445_성동구_아지오성수점_JG_0104,5,0.0,0.0,0.0,0,1,5,,
JG_20260424_1445_성동구_아지오성수점_JG_0104,10,0.0,0.0,0.0,0,1,10,,
JG_20260424_1650_성동구_금남시장_JG_0105,1,0.0,0.0,0.0,0,1,1,,
JG_20260424_1650_성동구_금남시장_JG_0105,3,0.0,0.0,0.0,0,1,3,,
JG_20260424_1650_성동구_금남시장_JG_0105,5,0.0,0.0,0.0,0,1,5,,
JG_20260424_1650_성동구_금남시장_JG_0105,10,0.1,1.0,0.3010299956639812,1,1,10,JG_0105,exact
JG_20260425_0900_서초구_잠수대교남단_JG_0106,1,0.0,0.0,0.0,0,1,1,,
JG_20260425_0900_서초구_잠수대교남단_JG_0106,3,0.0,0.0,0.0,0,1,3,,
JG_20260425_0900_서초구_잠수대교남단_JG_0106,5,0.0,0.0,0.0,0,1,5,,
JG_20260425_0900_서초구_잠수대교남단_JG_0106,10,0.0,0.0,0.0,0,1,10,,
JG_20260425_1140_중구_남대문시장_JG_0107,1,1.0,1.0,1.0,1,1,1,JG_0107,exact
JG_20260425_1140_중구_남대문시장_JG_0107,3,0.3333333333333333,1.0,1.0,1,1,3,JG_0107,exact
JG_20260425_1140_중구_남대문시장_JG_0107,5,0.2,1.0,1.0,1,1,5,JG_0107,exact
JG_20260425_1140_중구_남대문시장_JG_0107,10,0.1,1.0,1.0,1,1,10,JG_0107,exact
JG_20260426_1155_영등포구_광야홈리스복지센터_JG_0109,1,0.0,0.0,0.0,0,1,1,,
JG_20260426_1155_영등포구_광야홈리스복지센터_JG_0109,3,0.0,0.0,0.0,0,1,3,,
JG_20260426_1155_영등포구_광야홈리스복지센터_JG_0109,5,0.0,0.0,0.0,0,1,5,,
JG_20260426_1155_영등포구_광야홈리스복지센터_JG_0109,10,0.0,0.0,0.0,0,1,10,,
JG_20260427_1020_서초구_광수약국_JG_0110,1,0.0,0.0,0.0,0,1,1,,
JG_20260427_1020_서초구_광수약국_JG_0110,3,0.0,0.0,0.0,0,1,3,,
JG_20260427_1020_서초구_광수약국_JG_0110,5,0.0,0.0,0.0,0,1,5,,
JG_20260427_1020_서초구_광수약국_JG_0110,10,0.0,0.0,0.0,0,1,10,,
JG_20260427_1100_서초구_서울고속버스터미널지하상가_JG_0111,1,0.0,0.0,0.0,0,1,1,,
JG_20260427_1100_서초구_서울고속버스터미널지하상가_JG_0111,3,0.0,0.0,0.0,0,1,3,,
JG_20260427_1100_서초구_서울고속버스터미널지하상가_JG_0111,5,0.0,0.0,0.0,0,1,5,,
JG_20260427_1100_서초구_서울고속버스터미널지하상가_JG_0111,10,0.0,0.0,0.0,0,1,10,,
JG_20260429_1050_성북구_장위14주택재개발구역_JG_0119,1,0.0,0.0,0.0,0,1,1,,
JG_20260429_1050_성북구_장위14주택재개발구역_JG_0119,3,0.0,0.0,0.0,0,1,3,,
JG_20260429_1050_성북구_장위14주택재개발구역_JG_0119,5,0.0,0.0,0.0,0,1,5,,
JG_20260429_1050_성북구_장위14주택재개발구역_JG_0119,10,0.0,0.0,0.0,0,1,10,,
JG_20260429_1200_성북구_정릉공영차고지_JG_0121,1,0.0,0.0,0.0,0,1,1,,
JG_20260429_1200_성북구_정릉공영차고지_JG_0121,3,0.0,0.0,0.0,0,1,3,,
JG_20260429_1200_성북구_정릉공영차고지_JG_0121,5,0.0,0.0,0.0,0,1,5,,
JG_20260429_1200_성북구_정릉공영차고지_JG_0121,10,0.0,0.0,0.0,0,1,10,,
JG_20260430_0500_양천구_신정차량사업소_JG_0123,1,0.0,0.0,0.0,0,1,1,,
JG_20260430_0500_양천구_신정차량사업소_JG_0123,3,0.0,0.0,0.0,0,1,3,,
JG_20260430_0500_양천구_신정차량사업소_JG_0123,5,0.0,0.0,0.0,0,1,5,,
JG_20260430_0500_양천구_신정차량사업소_JG_0123,10,0.0,0.0,0.0,0,1,10,,
JG_20260430_0540_양천구_양천공영차고지_JG_0124,1,0.0,0.0,0.0,0,1,1,,
JG_20260430_0540_양천구_양천공영차고지_JG_0124,3,0.0,0.0,0.0,0,1,3,,
JG_20260430_0540_양천구_양천공영차고지_JG_0124,5,0.0,0.0,0.0,0,1,5,,
JG_20260430_0540_양천구_양천공영차고지_JG_0124,10,0.0,0.0,0.0,0,1,10,,
JG_20260430_1500_금천구_금천현대시장_JG_0130,1,0.0,0.0,0.0,0,1,1,,
JG_20260430_1500_금천구_금천현대시장_JG_0130,3,0.0,0.0,0.0,0,1,3,,
JG_20260430_1500_금천구_금천현대시장_JG_0130,5,0.0,0.0,0.0,0,1,5,,
JG_20260430_1500_금천구_금천현대시장_JG_0130,10,0.0,0.0,0.0,0,1,10,,
JG_20260501_1400_마포구_여의도공원10번출구_JG_0132,1,0.0,0.0,0.0,0,1,1,,
JG_20260501_1400_마포구_여의도공원10번출구_JG_0132,3,0.0,0.0,0.0,0,1,3,,
JG_20260501_1400_마포구_여의도공원10번출구_JG_0132,5,0.0,0.0,0.0,0,1,5,,
JG_20260501_1400_마포구_여의도공원10번출구_JG_0132,10,0.0,0.0,0.0,0,1,10,,
JG_20260502_0700_마포구_마포구월드컵로251_JG_0133,1,0.0,0.0,0.0,0,1,1,,
JG_20260502_0700_마포구_마포구월드컵로251_JG_0133,3,0.0,0.0,0.0,0,1,3,,
JG_20260502_0700_마포구_마포구월드컵로251_JG_0133,5,0.0,0.0,0.0,0,1,5,,
JG_20260502_0700_마포구_마포구월드컵로251_JG_0133,10,0.0,0.0,0.0,0,1,10,,
JG_20260502_1000_동대문구_밥퍼나눔운동본부_JG_0134,1,0.0,0.0,0.0,0,1,1,,
JG_20260502_1000_동대문구_밥퍼나눔운동본부_JG_0134,3,0.0,0.0,0.0,0,1,3,,
JG_20260502_1000_동대문구_밥퍼나눔운동본부_JG_0134,5,0.0,0.0,0.0,0,1,5,,
JG_20260502_1000_동대문구_밥퍼나눔운동본부_JG_0134,10,0.0,0.0,0.0,0,1,10,,
JG_20260503_0830_용산구_효창운동장_JG_0136,1,0.0,0.0,0.0,0,1,1,,
JG_20260503_0830_용산구_효창운동장_JG_0136,3,0.0,0.0,0.0,0,1,3,,
JG_20260503_0830_용산구_효창운동장_JG_0136,5,0.0,0.0,0.0,0,1,5,,
JG_20260503_0830_용산구_효창운동장_JG_0136,10,0.0,0.0,0.0,0,1,10,,
JG_20260504_1430_영등포구_한국거래소_JG_0142,1,0.0,0.0,0.0,0,1,1,,
JG_20260504_1430_영등포구_한국거래소_JG_0142,3,0.0,0.0,0.0,0,1,3,,
JG_20260504_1430_영등포구_한국거래소_JG_0142,5,0.0,0.0,0.0,0,1,5,,
JG_20260504_1430_영등포구_한국거래소_JG_0142,10,0.0,0.0,0.0,0,1,10,,
JG_20260505_1100_광진구_서울어린이대공원_JG_0143,1,0.0,0.0,0.0,0,1,1,,
JG_20260505_1100_광진구_서울어린이대공원_JG_0143,3,0.0,0.0,0.0,0,1,3,,
JG_20260505_1100_광진구_서울어린이대공원_JG_0143,5,0.0,0.0,0.0,0,1,5,,
JG_20260505_1100_광진구_서울어린이대공원_JG_0143,10,0.1,1.0,0.3010299956639812,1,1,10,JG_0143,partial
JG_20260505_1300_송파구_잠실종합운동장_JG_0144,1,0.0,0.0,0.0,0,1,1,,
JG_20260505_1300_송파구_잠실종합운동장_JG_0144,3,0.0,0.0,0.0,0,1,3,,
JG_20260505_1300_송파구_잠실종합운동장_JG_0144,5,0.0,0.0,0.0,0,1,5,,
JG_20260505_1300_송파구_잠실종합운동장_JG_0144,10,0.0,0.0,0.0,0,1,10,,
JG_20260506_1040_중구_장충체육관_JG_0146,1,0.0,0.0,0.0,0,1,1,,
JG_20260506_1040_중구_장충체육관_JG_0146,3,0.0,0.0,0.0,0,1,3,,
JG_20260506_1040_중구_장충체육관_JG_0146,5,0.0,0.0,0.0,0,1,5,,
JG_20260506_1040_중구_장충체육관_JG_0146,10,0.0,0.0,0.0,0,1,10,,
JG_20260507_1600_송파구_송파거여새마을지구공공재개발현장_JG_0154,1,0.0,0.0,0.0,0,1,1,,
JG_20260507_1600_송파구_송파거여새마을지구공공재개발현장_JG_0154,3,0.0,0.0,0.0,0,1,3,,
JG_20260507_1600_송파구_송파거여새마을지구공공재개발현장_JG_0154,5,0.0,0.0,0.0,0,1,5,,
JG_20260507_1600_송파구_송파거여새마을지구공공재개발현장_JG_0154,10,0.0,0.0,0.0,0,1,10,,
JG_20260507_1700_송파구_새마을전통시장_JG_0155,1,0.0,0.0,0.0,0,1,1,,
JG_20260507_1700_송파구_새마을전통시장_JG_0155,3,0.0,0.0,0.0,0,1,3,,
JG_20260507_1700_송파구_새마을전통시장_JG_0155,5,0.0,0.0,0.0,0,1,5,,
JG_20260507_1700_송파구_새마을전통시장_JG_0155,10,0.1,1.0,0.31546487678572877,1,1,10,JG_0155,partial
JG_20260508_1500_강남구_개포우성7차아파트1015105_JG_0158,1,0.0,0.0,0.0,0,1,1,,
JG_20260508_1500_강남구_개포우성7차아파트1015105_JG_0158,3,0.0,0.0,0.0,0,1,3,,
JG_20260508_1500_강남구_개포우성7차아파트1015105_JG_0158,5,0.0,0.0,0.0,0,1,5,,
JG_20260508_1500_강남구_개포우성7차아파트1015105_JG_0158,10,0.0,0.0,0.0,0,1,10,,
JG_20260509_1145_영등포구_샛강생태공원_JG_0160,1,0.0,0.0,0.0,0,1,1,,
JG_20260509_1145_영등포구_샛강생태공원_JG_0160,3,0.0,0.0,0.0,0,1,3,,
JG_20260509_1145_영등포구_샛강생태공원_JG_0160,5,0.0,0.0,0.0,0,1,5,,
JG_20260509_1145_영등포구_샛강생태공원_JG_0160,10,0.0,0.0,0.0,0,1,10,,
JG_20260509_1330_영등포구_여의도공원3동무궁화화장실앞_JG_0161,1,0.0,0.0,0.0,0,1,1,,
JG_20260509_1330_영등포구_여의도공원3동무궁화화장실앞_JG_0161,3,0.0,0.0,0.0,0,1,3,,
JG_20260509_1330_영등포구_여의도공원3동무궁화화장실앞_JG_0161,5,0.0,0.0,0.0,0,1,5,,
JG_20260509_1330_영등포구_여의도공원3동무궁화화장실앞_JG_0161,10,0.0,0.0,0.0,0,1,10,,
JG_20260511_1000_강서구_마곡lg사이언스파크isc동_JG_0167,1,0.0,0.0,0.0,0,1,1,,
JG_20260511_1000_강서구_마곡lg사이언스파크isc동_JG_0167,3,0.0,0.0,0.0,0,1,3,,
JG_20260511_1000_강서구_마곡lg사이언스파크isc동_JG_0167,5,0.0,0.0,0.0,0,1,5,,
JG_20260511_1000_강서구_마곡lg사이언스파크isc동_JG_0167,10,0.0,0.0,0.0,0,1,10,,
JG_20260514_1400_중구_투썸플레이스정동길점_JG_0177,1,0.0,0.0,0.0,0,1,1,,
JG_20260514_1400_중구_투썸플레이스정동길점_JG_0177,3,0.0,0.0,0.0,0,1,3,,
JG_20260514_1400_중구_투썸플레이스정동길점_JG_0177,5,0.0,0.0,0.0,0,1,5,,
JG_20260514_1400_중구_투썸플레이스정동길점_JG_0177,10,0.0,0.0,0.0,0,1,10,,
JG_20260515_1440_중랑구_먹골역7번출구앞_JG_0181,1,0.0,0.0,0.0,0,1,1,,
JG_20260515_1440_중랑구_먹골역7번출구앞_JG_0181,3,0.0,0.0,0.0,0,1,3,,
JG_20260515_1440_중랑구_먹골역7번출구앞_JG_0181,5,0.0,0.0,0.0,0,1,5,,
JG_20260515_1440_중랑구_먹골역7번출구앞_JG_0181,10,0.0,0.0,0.0,0,1,10,,
JG_20260516_1000_송파구_잠실실내체육관_JG_0184,1,0.0,0.0,0.0,0,1,1,,
JG_20260516_1000_송파구_잠실실내체육관_JG_0184,3,0.0,0.0,0.0,0,1,3,,
JG_20260516_1000_송파구_잠실실내체육관_JG_0184,5,0.0,0.0,0.0,0,1,5,,
JG_20260516_1000_송파구_잠실실내체육관_JG_0184,10,0.0,0.0,0.0,0,1,10,,
JG_20260516_1230_성동구_성수역3번출구앞_JG_0185,1,0.0,0.0,0.0,0,1,1,,
JG_20260516_1230_성동구_성수역3번출구앞_JG_0185,3,0.0,0.0,0.0,0,1,3,,
JG_20260516_1230_성동구_성수역3번출구앞_JG_0185,5,0.0,0.0,0.0,0,1,5,,
JG_20260516_1230_성동구_성수역3번출구앞_JG_0185,10,0.0,0.0,0.0,0,1,10,,
JG_20260516_1840_종로구_황인재문_JG_0186,1,0.0,0.0,0.0,0,1,1,,
JG_20260516_1840_종로구_황인재문_JG_0186,3,0.0,0.0,0.0,0,1,3,,
JG_20260516_1840_종로구_황인재문_JG_0186,5,0.0,0.0,0.0,0,1,5,,
JG_20260516_1840_종로구_황인재문_JG_0186,10,0.0,0.0,0.0,0,1,10,,
JG_20260517_1000_강남구_gtxa삼성역부실공사현장_JG_0187,1,0.0,0.0,0.0,0,1,1,,
JG_20260517_1000_강남구_gtxa삼성역부실공사현장_JG_0187,3,0.0,0.0,0.0,0,1,3,,
JG_20260517_1000_강남구_gtxa삼성역부실공사현장_JG_0187,5,0.0,0.0,0.0,0,1,5,,
JG_20260517_1000_강남구_gtxa삼성역부실공사현장_JG_0187,10,0.0,0.0,0.0,0,1,10,,
JG_20260518_1330_종로구_청년서울살이현장_JG_0192,1,0.0,0.0,0.0,0,1,1,,
JG_20260518_1330_종로구_청년서울살이현장_JG_0192,3,0.0,0.0,0.0,0,1,3,,
